datetime,CNQ,CNSW,GG,NNSW,SA,SNSW,SNW,SQ,TAS,VIC
1/1/25 0:00,1675.16,605.95,1096.09,485.34,1875.51,780.21,4941.76,3824.54,1068.53,4389.11
1/1/25 1:00,1639.95,586.26,1098.15,427.37,1763.3,748.48,4653.35,3667.76,1059.61,4163.05
1/1/25 2:00,1604.69,565.46,1095.83,379.92,1690.15,717.52,4435.72,3505.28,1046.07,3924.69
1/1/25 3:00,1586.08,559.6,1091.97,366.04,1651.21,704.24,4343.45,3432.3,1039.15,3785.65
1/1/25 4:00,1582.54,566.6,1094.16,369.61,1619.42,700.65,4316.7,3414.92,1047.39,3759.2
1/1/25 5:00,1537.54,522.61,1091.79,350.92,1610.54,643.47,4233.71,3311.64,1060.33,3824.19
1/1/25 6:00,1399.93,465.67,1084.96,276.74,1537.49,558.41,3995.25,2996.33,1075.9,3897.01
1/1/25 7:00,1273.51,415.79,1072.21,197.54,1551.96,494.59,3726.42,2624.12,1103.33,3922
1/1/25 8:00,1155.94,367.64,1062.35,143.93,1410.74,440.19,3561.35,2178.27,1147.25,4050.61
1/1/25 9:00,1063.12,319.1,1055.99,73.41,1406.79,398.89,3359.34,1731.55,1180.83,4105.86
1/1/25 10:00,991.14,293.67,1052.36,9.5,1436.93,366.97,3141.45,1385.78,1196,3947.21
1/1/25 11:00,976.04,306.14,1050.01,2.57,1597.74,392.17,3272.12,1216.8,1168.96,4116.78
1/1/25 12:00,1005.53,384.89,1047.66,88.55,1519.23,484.08,3795.65,1256.48,1130.54,4195.27
1/1/25 13:00,1069.04,458.96,1054.07,177.49,1571.82,558.76,4230.33,1493.84,1062.91,4254.57
1/1/25 14:00,1189.49,551.05,1063.31,303.71,1569.08,665.57,4738.75,1968.07,1052.43,4375.59
1/1/25 15:00,1351.46,638,1073.5,427.86,1716.2,767.93,5120.55,2634.21,1110.97,4518.19
1/1/25 16:00,1559.33,700.7,1085.74,514.9,1857.27,844.56,5376.59,3441.39,1182.68,4725.88
1/1/25 17:00,1749.92,713.58,1097.52,561.27,1904.59,873.22,5480.68,4200.01,1206.06,4761.91
1/1/25 18:00,1828.75,722.37,1107.03,570.72,1863,880.68,5491.43,4510.1,1192.06,4685.79
1/1/25 19:00,1886.55,739.11,1111.08,578.2,1821.74,886.11,5606.69,4604.77,1179.64,4650.7
1/1/25 20:00,1864.53,715.82,1105.73,561.5,1806.65,877.31,5512.72,4486.86,1164.29,4596.47
1/1/25 21:00,1842.02,712.74,1102.62,550.62,1734.86,872.41,5393.82,4438.87,1121.7,4387.66
1/1/25 22:00,1822.49,700.59,1097.87,540.82,1638.24,862.17,5262.42,4150.45,1091.05,4284.03
1/1/25 23:00,1758.01,669.17,1096.09,523.41,1685.01,837.06,5048.38,3929.79,1075.18,4642.27
2/1/25 0:00,1654.17,630.79,1092.91,485.95,1654.35,804.46,4821.08,3683.2,1070.89,4339.28
2/1/25 1:00,1583.76,609.05,1088.42,420.6,1496.48,761,4495.59,3488.98,1062.79,4050.08
2/1/25 2:00,1557.24,585.11,1089.83,374.86,1437.3,726.71,4331.87,3398.8,1059.96,3885.81
2/1/25 3:00,1536.77,602.33,1090.82,367.02,1413.64,716.81,4320.35,3357.72,1064.48,3834.71
2/1/25 4:00,1533.79,612.25,1092.27,386.04,1429.16,728.93,4472.33,3374.44,1069.54,3939.78
2/1/25 5:00,1501.53,591.2,1089.38,411.94,1466.04,733.25,4734.81,3380.75,1089.09,4083.91
2/1/25 6:00,1423.78,555.79,1082.3,382.71,1521.14,723.6,4918.18,3302.62,1112.25,4155.07
2/1/25 7:00,1348.13,549.56,1072.96,375.59,1580.25,747.13,5181.48,3102.93,1108.04,3847.38
2/1/25 8:00,1289.84,512.02,1067.36,330.31,1588.8,702.93,5198.56,2902.21,1048.28,3403.03
2/1/25 9:00,1174.62,502.77,1058.6,298.1,1536.72,704.77,5423.81,2418.78,1012.88,2973.22
2/1/25 10:00,1059.86,536.48,1052.19,331.95,1447.21,752.71,5841.71,1986.22,992.59,2485.63
2/1/25 11:00,1063.64,562.94,1054.35,359.98,1321.28,758.05,6131.04,2077.61,980.44,2269.49
2/1/25 12:00,1148.48,628.17,1060.03,427.15,1294.45,795.6,6598.26,2454.75,980.12,2218.58
2/1/25 13:00,1327.62,667.01,1069.31,486.32,1275.62,823.41,6849.36,3191.1,990.28,2357.11
2/1/25 14:00,1412.57,694.74,1076.27,546.43,1313.29,836.24,6887.1,3464.45,994.32,2976.06
2/1/25 15:00,1498.71,734.33,1090.12,596.87,1480.23,861.37,6856.56,3761.6,1014.59,3804.62
2/1/25 16:00,1680.66,776.05,1108.04,643.97,1572.29,903.11,6782.52,4353.88,1063.18,4480.51
2/1/25 17:00,1813.17,809.08,1115.41,686.87,1608.78,924.01,6547.72,4950.58,1119.62,4628.44
2/1/25 18:00,1888.19,828.02,1123.57,696.51,1615.62,923.33,6403.43,5188.41,1149.97,4657.31
2/1/25 19:00,1959.17,830.25,1126.62,698.48,1651.16,926.2,6406.18,5271.54,1168.63,4756.76
2/1/25 20:00,1921.42,814.54,1120.81,671.11,1673.71,915.89,6074.39,5137.41,1181.64,4776.02
2/1/25 21:00,1855.82,797.19,1113.52,639.45,1616.92,896.92,5872.06,4953.72,1148.35,4539.05
2/1/25 22:00,1820.79,767.79,1109.26,607.37,1543.57,881.81,5633.52,4562.23,1098.61,4406.85
2/1/25 23:00,1775.24,743.65,1108.39,579.91,1619.05,843.82,5367.21,4281.66,1073.69,4735.54
3/1/25 0:00,1666.51,700.48,1107.68,538.45,1610.99,811.12,5080.08,3987.21,1065.57,4402.48
3/1/25 1:00,1597.1,683.93,1104.87,465.93,1434.03,768.12,4685.86,3761.7,1067.1,4105.87
3/1/25 2:00,1568.14,660.95,1102.55,418.35,1346.15,730.2,4503.39,3647.3,1064.35,3943.7
3/1/25 3:00,1554.31,651.72,1092.05,409.93,1325.6,721.72,4485.69,3612.22,1068.92,3892.45
3/1/25 4:00,1541.72,654.1,1091.97,426.05,1328.98,738.55,4626.41,3627.57,1074.5,3986.52
3/1/25 5:00,1507.29,649.16,1085.74,460.08,1390.71,771.92,4896.1,3626.21,1095.43,4161.09
3/1/25 6:00,1405.29,637.52,1075.03,467.57,1432,803.17,5221.78,3514.55,1129.47,4288.01
3/1/25 7:00,1324.8,633.56,1067.62,488.08,1416.52,826.95,5426.98,3370.08,1143.12,4012.75
3/1/25 8:00,1212.67,613.25,1068.74,493.58,1235.52,804.02,5353.02,3106.4,1140.44,3562.32
3/1/25 9:00,1115.9,553.33,1058.34,430.73,948.48,716.05,4933.91,2900.04,1088.44,3078.04
3/1/25 10:00,1028.56,503.39,1054.46,352.63,654.11,636.82,4463.68,2738.47,1030.19,2744.02
3/1/25 11:00,1026.74,460.59,1061.35,265.16,206.63,529.37,4079.24,2789.81,998.68,2699.56
3/1/25 12:00,1082.33,454.08,1068.12,238.38,55.54,484.24,3966.41,2987.5,983.36,2742.61
3/1/25 13:00,1176.64,475.87,1076.43,262.98,17.31,509.95,4151.38,3329.22,990.7,2362.76
3/1/25 14:00,1310.83,555.54,1083.68,356.64,174.66,640.58,4660.66,3875.52,1021.92,2167.51
3/1/25 15:00,1493.06,647.82,1095.2,488.01,346.8,800.49,5316.45,4560.37,1073.43,2549.66
3/1/25 16:00,1713.19,736.89,1111.42,600.28,677.96,907.13,5868.16,5300.31,1151,3218.1
3/1/25 17:00,1856.7,800.73,1122.84,690.5,1035.17,961.51,6071.37,5777.89,1190.37,3929.31
3/1/25 18:00,1889.23,862.54,1128.93,761.32,1357.19,1032.51,6232.94,5745.67,1215.03,4555.38
3/1/25 19:00,1953.46,877.71,1131.65,790.69,1542.38,1034.18,6331.56,5705.56,1231.1,4738.9
3/1/25 20:00,1913.56,860.53,1130,767.86,1598.99,1001.42,6220.23,5546.4,1247.04,4775.45
3/1/25 21:00,1854.07,817.84,1124.05,724.45,1558.94,960.2,6058.16,5348.88,1206.42,4551.14
3/1/25 22:00,1824.32,769.96,1116.11,676.89,1508.49,927.81,5842.42,4905.93,1149.28,4420.13
3/1/25 23:00,1850,726.68,1118.67,623.99,1582.78,872.02,5520.22,4783.96,1106.99,4729.08
4/1/25 0:00,1845.17,672.72,1125.48,582.42,1572.02,825.64,5176.72,4729.18,1086.42,4418.31
4/1/25 1:00,1833.25,634.26,1125.18,531.65,1393.12,778.27,4785.49,4616.96,1074.82,4062.86
4/1/25 2:00,1810.48,610.61,1127.98,483.04,1312.26,738.7,4564.34,4464.07,1057.02,3888.37
4/1/25 3:00,1788.78,597.48,1127.51,454.69,1282.83,721.9,4496.88,4379.61,1054.66,3809.59
4/1/25 4:00,1772.39,593.85,1128.23,454.57,1288.44,719.97,4515.2,4352.44,1062.97,3840.58
4/1/25 5:00,1747.97,565.75,1121.54,465.7,1308.38,682.47,4521.7,4318.82,1078.65,3912.38
4/1/25 6:00,1633.75,516.42,1112.6,449.22,1249.57,599.75,4400.54,4210.66,1101.62,3889.16
4/1/25 7:00,1532.23,448.49,1105.99,393.5,1054.66,488.62,4203.3,4073.51,1096.61,3665.13
4/1/25 8:00,1446.3,372.66,1094.44,318.49,726.58,390.37,3982.72,4004.36,1089.6,3234.63
4/1/25 9:00,1381.04,298.74,1088.29,221.26,413.75,282.87,3602.24,4056.38,1054.07,2835.66
4/1/25 10:00,1336.92,257.91,1088.97,166.53,165.01,237.49,3501.6,4086.82,1010.41,2935.37
4/1/25 11:00,1337.38,238.93,1088.74,147.88,91.51,218.35,3537.71,4143.92,989.09,2736.53
4/1/25 12:00,1386.07,232.52,1093.93,135.99,140.89,199.07,3530.36,4399.84,978.07,2698.38
4/1/25 13:00,1469.16,239.52,1097.37,142.3,149.77,191.35,3513.53,4685.49,982.9,2770.68
4/1/25 14:00,1607.22,285.66,1107.1,204.45,143.25,254.36,3817.47,5121.89,995.35,2738.25
4/1/25 15:00,1766.24,375.94,1118.89,289.59,168.06,368.35,4330.49,5749.23,1025.34,3162.15
4/1/25 16:00,1966.55,484.45,1128.24,411.05,334.03,524.92,4847.15,6399.31,1071.5,3595.63
4/1/25 17:00,2153.82,585.06,1143.56,541.53,753.98,696.52,5351.71,6947.91,1131.01,3963.92
4/1/25 18:00,2234.29,666.23,1151.34,613.28,1218.42,815.03,5620.73,6952.41,1167.09,4342.34
4/1/25 19:00,2299.93,707.45,1152.7,639.49,1437.63,883.25,5786.75,6870.77,1194.11,4507.04
4/1/25 20:00,2273.89,690.93,1147.58,615.96,1518.2,895.45,5702.26,6595.99,1218.59,4640.73
4/1/25 21:00,2197.43,670.14,1144.58,570.23,1500.34,865.26,5578.51,6241.75,1197.44,4454.38
4/1/25 22:00,2151.44,638.14,1135.52,525.2,1443.31,840.1,5409,5643.59,1146.19,4367.45
4/1/25 23:00,2019.39,601.94,1121.48,483.29,1536.05,794.72,5125.54,5072.22,1107.99,4691.68
5/1/25 0:00,1832.46,589.06,1109.94,456.98,1552.52,755.5,4894.07,4486.92,1087.84,4375.69
5/1/25 1:00,1671.23,566.3,1113.26,407.76,1376.27,721.28,4564.09,3912.56,1073.14,4078.04
5/1/25 2:00,1646.24,562.37,1111.23,383.34,1291.4,702.08,4397.61,3782.84,1065.58,3868.72
5/1/25 3:00,1619.61,558.65,1110.89,378.52,1257.49,692.25,4347.14,3704.09,1070.02,3751.55
5/1/25 4:00,1606.84,557.06,1110.05,386.41,1252.88,691.87,4366.66,3687.06,1078.01,3722.9
5/1/25 5:00,1598.28,527.4,1105.19,393.58,1259.99,646.11,4353.09,3643.23,1086.39,3816.51
5/1/25 6:00,1552.91,488.86,1097.55,366.72,1182.89,562.43,4199.27,3615.9,1098.02,3539.59
5/1/25 7:00,1514.16,436.74,1095.85,306.08,975.8,470.36,4011.54,3513.54,1122.1,2874.04
5/1/25 8:00,1505.42,381.06,1095.82,225.03,702.31,379.71,3780.19,3515.78,1137.34,2311.12
5/1/25 9:00,1499.69,319.4,1092.33,146.5,494.37,311.25,3606.4,3431.63,1146.61,2141.92
5/1/25 10:00,1464.73,285.59,1094.54,81.64,418.7,258.54,3437.9,3195.58,1147.83,2109.67
5/1/25 11:00,1416.43,255.29,1091.14,39.45,760.43,218.98,3340.77,2915.72,1136.32,2025.5
5/1/25 12:00,1376.18,254.68,1085.05,20.75,987.64,203.02,3361.33,2813.87,1116.6,2076.99
5/1/25 13:00,1381.98,281.17,1088.82,44.22,722.1,251.13,3556.74,2890.38,1146.53,2282.26
5/1/25 14:00,1483.44,333.21,1089.27,101.49,515.77,306.27,3953.28,3298.72,1203.26,2975.7
5/1/25 15:00,1617.97,419.83,1099.4,195.86,326.15,408.96,4518.36,3865.75,1258.27,3676.43
5/1/25 16:00,1746.35,560.94,1110.83,356.97,442.03,630.95,5176.09,4489.2,1300.56,3649.17
5/1/25 17:00,1906.34,681.96,1120.47,523.08,822.72,835.44,5789.4,5116.14,1295.29,3813.88
5/1/25 18:00,1992.26,738.52,1125.19,597.44,1266.14,887.82,6022.08,5373.45,1271.96,4278.39
5/1/25 19:00,2010.72,772.15,1129.01,617.67,1511.87,914.42,6130.67,5430.52,1272.75,4515.34
5/1/25 20:00,1955.91,759.8,1131.16,594.23,1588.98,922.33,6048.3,5290.93,1274.65,4631.53
5/1/25 21:00,1884.57,717.95,1122.31,551.83,1539.53,887.76,5801.23,5129.71,1223.03,4440.37
5/1/25 22:00,1809.85,686.86,1113.73,512.56,1475,853.17,5494.95,4691.18,1157.77,4307.92
5/1/25 23:00,1838.44,652.69,1113.56,482.81,1574.82,810.94,5172.21,4643.27,1114.51,4658.69
6/1/25 0:00,1842.31,617.2,1120.56,454.63,1603.46,774.47,4937.58,4650.13,1095.52,4349.79
6/1/25 1:00,1839.7,614.53,1122.95,409,1437.65,746.96,4620.29,4588.18,1085.47,4063.02
6/1/25 2:00,1820.17,615.33,1123.85,382.31,1340.46,728.54,4455.59,4517.47,1082.56,3897.16
6/1/25 3:00,1789.93,602.7,1121.75,382.59,1305.33,723.54,4460,4472.53,1084.01,3864.96
6/1/25 4:00,1787.63,609.71,1123.04,406.44,1317.84,746.4,4650.42,4557.13,1113.63,4023.5
6/1/25 5:00,1789.52,590.44,1118.91,432.85,1382.06,754.75,4988.09,4726.27,1190.25,4302.98
6/1/25 6:00,1778.45,511.68,1115.21,360.92,1380.75,671.73,5067.31,5037.83,1271.94,4564.85
6/1/25 7:00,1803.13,441.63,1104.13,278.32,1230.43,544.3,4892.16,5353.37,1296.91,4232.37
6/1/25 8:00,1740.27,357.05,1099.78,205.06,1087.57,417.6,4548.42,5284.05,1263.24,4044.28
6/1/25 9:00,1610.29,283.25,1087.22,113.13,999.25,307.21,4133.44,4846.81,1251.93,3931.29
6/1/25 10:00,1531.23,226,1085.41,47.13,814.22,240.56,3847.48,4760,1272.58,3697.33
6/1/25 11:00,1541.18,208.47,1081.84,21.95,520.13,202.4,3793.87,4977.36,1233.59,3181.81
6/1/25 12:00,1617.61,221.85,1088.12,48.92,252.84,208.43,3932.08,5371.96,1200.51,2863.64
6/1/25 13:00,1686.01,253.68,1092.43,99.03,151.87,241.8,4213.07,5546.49,1174.1,2790.26
6/1/25 14:00,1830.25,304.7,1098.87,192.34,146.57,321.68,4672.16,6119.41,1200.17,2747.45
6/1/25 15:00,2047.82,388.8,1116.43,303.42,232.46,440.12,5257.98,6640.19,1234.12,2984.31
6/1/25 16:00,2201.49,498.32,1126.17,418.51,538.98,578.78,5801.73,6443.6,1266.59,3620.64
6/1/25 17:00,2224.41,610.39,1132.9,548.94,944.06,725.36,6085.75,6399.72,1291.45,4293.78
6/1/25 18:00,2264.11,690.75,1143.82,619.08,1369.92,826.57,6197.81,6151.9,1298.6,4738.19
6/1/25 19:00,2336.67,736.04,1147.21,644.23,1583.43,893.06,6251.46,6023.58,1298.95,4953.52
6/1/25 20:00,2276.52,738.87,1140.04,616.06,1662.26,901.23,6047.39,5852.15,1259.42,5017.83
6/1/25 21:00,2191.71,744.79,1145.64,587.73,1616.06,882.8,5827.66,5677.81,1206.75,4732.09
6/1/25 22:00,2098.77,736.48,1133.66,571.68,1540.51,875.54,5585.16,5195.89,1128.2,4576.54
6/1/25 23:00,1965.07,718.36,1127.27,545.31,1623.72,842.48,5298.98,4735.16,1068.17,4878.53
7/1/25 0:00,1775.03,688.46,1118.8,508.15,1630.72,813.33,5071.14,4250.82,1066.74,4594.26
7/1/25 1:00,1603.25,662.58,1110.5,441.93,1465.83,775.31,4717.37,3795.37,1059.41,4283.58
7/1/25 2:00,1563.96,630.03,1111.47,401.01,1380.46,734.51,4550.03,3702.87,1059.05,4100.28
7/1/25 3:00,1544.18,631.86,1107.44,391.71,1355.83,719.96,4561.25,3678.62,1087.56,4039.91
7/1/25 4:00,1515.82,636.08,1104.22,410.06,1372.54,735.66,4735.51,3704.41,1107.31,4153.02
7/1/25 5:00,1509.54,612.32,1106.97,434.75,1441.55,745.99,5058.72,3824.54,1169.91,4507.33
7/1/25 6:00,1477.2,552.04,1100.8,392.28,1479.34,695.32,5216.57,3949.64,1244.79,4704.97
7/1/25 7:00,1418.48,498.57,1082.14,359.28,1256.87,624.17,5214.79,3849.62,1259.07,4451.34
7/1/25 8:00,1349.09,446.65,1076.02,330.17,850.18,545.2,5056.94,3556.47,1209.98,4125.16
7/1/25 9:00,1252.08,411.34,1068.77,297.21,423.56,502.83,4896.29,3108.79,1135.95,3487.65
7/1/25 10:00,1160.83,417.45,1064.07,279.42,212.2,504.47,4771,2672.54,1057.32,3402.57
7/1/25 11:00,1134.35,402.61,1064.88,252.22,141.47,484.6,4555.13,2520.38,1018.41,3003.14
7/1/25 12:00,1171.25,408.16,1064.01,247.6,159.99,490.39,4487.26,2601.1,990.69,2659.53
7/1/25 13:00,1261.71,430.34,1071.77,269.79,128.29,519.06,4565.26,2862.03,1023.75,2489.3
7/1/25 14:00,1409.73,454.4,1080.06,317.56,79.24,577.1,4738.39,3283.53,1055.57,2524.02
7/1/25 15:00,1571.36,511.44,1090.37,381.83,131.84,662.89,5040.28,3739.07,1097.89,2882.05
7/1/25 16:00,1706.86,585.14,1100.49,457.89,475.32,748.74,5371.24,4259.27,1175.16,3528.07
7/1/25 17:00,1805.09,654.27,1113.93,531.27,949.62,813.38,5535.41,4759.66,1227.13,4122.46
7/1/25 18:00,1882.32,692.33,1124.06,562.08,1359.03,864.02,5675.87,4913.79,1258.09,4693.19
7/1/25 19:00,1958.27,730.49,1126.34,579.27,1587.8,922.09,5755.97,4945.83,1278.5,4929.12
7/1/25 20:00,1920.53,728.42,1122.8,566.55,1672.68,923.64,5576.54,4798.67,1290.86,5022.7
7/1/25 21:00,1847.27,731.71,1115.18,561.13,1636.83,901.17,5469.67,4686.2,1246.58,4787.21
7/1/25 22:00,1802.91,716.98,1113.4,562.32,1565.51,889.82,5344.59,4330.53,1181.98,4607.92
7/1/25 23:00,1745.46,698.45,1114.22,547.83,1642.29,857.64,5169.38,4096.24,1135.51,4920.39
8/1/25 0:00,1638.37,659.26,1108.03,508.62,1645.34,821.89,4941.3,3827.34,1110.96,4605.01
8/1/25 1:00,1557.5,638.95,1110.37,440.49,1481.96,781.42,4591.8,3594.54,1101.7,4311.9
8/1/25 2:00,1513.88,615.61,1108.68,397.76,1393.28,747.47,4439.76,3484.69,1106.3,4095.96
8/1/25 3:00,1500.32,602.35,1110.35,385.83,1361.73,736.67,4453.99,3485.27,1119.61,4046.04
8/1/25 4:00,1495.69,612.44,1107.9,408.64,1375.49,752.85,4655.13,3559.79,1147.02,4165.53
8/1/25 5:00,1484.81,592.71,1100.76,438.22,1428.11,765.71,4994.97,3659.35,1217.98,4486.41
8/1/25 6:00,1432.73,570.11,1095.16,429.57,1446.54,783.46,5278.45,3763.09,1283.05,4549.04
8/1/25 7:00,1406.59,517.81,1080.69,392.25,1204.05,705.54,5259.52,3800.65,1284.29,3930.85
8/1/25 8:00,1335.5,467.45,1072.61,346.02,744.43,609.34,5030.65,3505.8,1243.49,3178.6
8/1/25 9:00,1264.7,420.61,1065.31,288.16,307.95,542.86,4757.55,3153.3,1181.38,2453.93
8/1/25 10:00,1202.25,421.2,1058.28,277.99,165.73,545.74,4705.54,2951.09,1117.95,2113.97
8/1/25 11:00,1212.02,427.49,1055.22,286.1,155.04,550.47,4769.27,2901.8,1061.63,2282.21
8/1/25 12:00,1225.6,436.72,1060.8,281.93,203.78,556.44,4729.32,2960.63,1049.25,2360.05
8/1/25 13:00,1269.73,456.98,1063.49,283.3,186.44,586.67,4729.69,3139.11,1055.81,2301.06
8/1/25 14:00,1391.74,493.37,1066.69,325.88,150.56,658.16,4884.09,3559.23,1066.6,2392.77
8/1/25 15:00,1531.7,546.85,1078.19,383.34,216.82,750.48,5145.22,4095,1089.08,3009.67
8/1/25 16:00,1655.09,601.6,1084.8,449.82,551.99,837.63,5430.62,4526.95,1173.01,3728.41
8/1/25 17:00,1726.38,658.84,1096.95,512.09,1023.77,890.85,5531.38,4860.82,1217.13,4336.61
8/1/25 18:00,1765.21,708.89,1100.41,548.8,1475.76,954.6,5615.66,4885.07,1260.44,4811
8/1/25 19:00,1834.33,746.76,1104.14,564.58,1700.25,979.27,5716.86,4845.49,1276.13,4983.42
8/1/25 20:00,1809.36,734.71,1104.15,555.77,1788.87,967.36,5572.12,4708.59,1308.38,5043.34
8/1/25 21:00,1766.35,739.52,1096.34,559.12,1736.75,936.7,5474.83,4642.91,1259.58,4780.96
8/1/25 22:00,1734.61,737.28,1090.3,561.75,1639.28,917.7,5350.64,4299.26,1199.13,4598.51
8/1/25 23:00,1704.94,721.03,1087.54,546.32,1701.76,874.63,5144.31,4086.14,1144.81,4902.67
9/1/25 0:00,1597.37,669.22,1086.05,511.71,1686.96,834.85,4925.5,3834.21,1124.4,4558.85
9/1/25 1:00,1516.06,648.85,1081.56,440.74,1521.1,797.54,4578.68,3601.71,1105.15,4276.08
9/1/25 2:00,1500.65,636.17,1078.56,392.24,1436.83,760.75,4396.07,3516.41,1085.23,4105.77
9/1/25 3:00,1479.18,628.89,1077.73,378.47,1418.22,747.61,4414.21,3490.8,1101.09,4062.69
9/1/25 4:00,1465.93,641.5,1085.29,403.97,1433.14,770.16,4627.11,3555.88,1122.43,4182.19
9/1/25 5:00,1480.93,642.76,1083.7,439.88,1482.86,813.25,4994.08,3696.89,1169.16,4450.3
9/1/25 6:00,1455.76,612.28,1078.64,431.63,1502.32,845.44,5302.96,3908.07,1212.41,4570.5
9/1/25 7:00,1456.28,594.46,1078.43,418.8,1289.26,830.02,5398.77,4005.83,1204.77,4057.41
9/1/25 8:00,1441.15,582.71,1074.79,409.1,849.04,799.81,5378.1,3872.68,1143.57,3460.43
9/1/25 9:00,1404.68,560.84,1068.55,383.31,466.49,767.03,5267.68,3619.9,1106.31,2901.93
9/1/25 10:00,1387.72,538.14,1065.89,353.23,185.87,751.13,5163.15,3519.78,1066.39,2574.81
9/1/25 11:00,1319.44,524.28,1064.27,332.51,15.59,726.88,5076.08,3239.33,1028.71,2468.82
9/1/25 12:00,1278.21,484.5,1058.85,294.85,-20.59,679.57,4901.51,3001.95,1008.95,2566.76
9/1/25 13:00,1233.63,473.64,1056.46,281.9,43.22,665.05,4846.12,2907.41,1016.89,2907.5
9/1/25 14:00,1243.29,519.89,1058.63,349.98,240.4,756.24,5170.53,2972.44,1030.53,3618.17
9/1/25 15:00,1361.61,551.09,1067.77,393.62,519.86,784.93,5389.38,3432.35,1072.05,4368.63
9/1/25 16:00,1501.24,600.15,1085.77,434.52,897.39,825.11,5547.47,4024.33,1108.25,4919.85
9/1/25 17:00,1604.97,656.24,1099.72,503.23,1349.09,890.73,5658.67,4564.35,1148.95,5355.89
9/1/25 18:00,1707.1,694.44,1111.86,544.33,1799.19,943.68,5769.76,4885.03,1197.77,5721.76
9/1/25 19:00,1792.93,740.2,1118.23,569.29,1986.22,974.31,5892.37,4956.58,1219.18,5776.71
9/1/25 20:00,1766.01,738.18,1115.66,559.78,1973.92,962.78,5676.94,4802.95,1240.4,5657.32
9/1/25 21:00,1710.3,745.77,1110.58,560.27,1854,934.09,5543.56,4662.67,1240.19,5251.44
9/1/25 22:00,1683.27,739.59,1102.46,562.57,1730.51,910.77,5402.3,4303.91,1185.46,4950.43
9/1/25 23:00,1655.24,736.24,1101.85,549.97,1772.99,872.66,5205.81,4107.8,1145.5,5161.13
10/1/25 0:00,1555.38,687.17,1103.76,514.26,1736.8,834.16,4986.32,3882.55,1144.21,4754.59
10/1/25 1:00,1473.18,680.15,1098.49,439.43,1558.54,791.03,4630.25,3644.96,1125.51,4458.61
10/1/25 2:00,1440.94,649.64,1099.92,386.7,1465.77,753.77,4443.79,3562.93,1099.3,4279.66
10/1/25 3:00,1431.01,628.75,1099.58,372.31,1430.4,743.96,4463.22,3533.06,1104.84,4238.57
10/1/25 4:00,1430.25,638.89,1098.96,391.62,1425.24,761.72,4666.22,3599.11,1124.1,4359.36
10/1/25 5:00,1437.13,621.52,1098.81,416.42,1487.17,776.27,5012.2,3709.78,1178.34,4654.98
10/1/25 6:00,1411.77,569.07,1092.33,374.59,1526.33,753.3,5221.65,3826.3,1222.88,4885.99
10/1/25 7:00,1380.55,505.84,1072.78,299.41,1367.04,679.76,5098.87,3829.31,1221,4501.41
10/1/25 8:00,1297.5,438.16,1068.22,225.18,1050.11,578.02,4833.81,3579.61,1161.96,3962.02
10/1/25 9:00,1307.28,373.9,1068.99,163.51,745.86,514.75,4589.68,3619.29,1081.19,3460.7
10/1/25 10:00,1341.51,348.06,1070.17,121.95,537.11,502.47,4402.25,3706.6,1068.25,3215.26
10/1/25 11:00,1364.35,353.03,1068.67,92.05,445.84,513.05,4350.99,3632.97,1028.31,3164.83
10/1/25 12:00,1372.36,369.57,1068.64,111.34,414.94,570.8,4474.74,3621.39,992.27,3346.82
10/1/25 13:00,1361.4,388.03,1070.82,146.55,492.56,620.86,4707.92,3609.71,991.5,3740.41
10/1/25 14:00,1400.67,424.54,1075.31,197.91,653.89,688.26,4894.98,3729.37,1041.15,4356.23
10/1/25 15:00,1443.89,482.28,1073.8,268.66,942.51,781.97,5210.64,3889.93,1092.26,5103.86
10/1/25 16:00,1500.21,574.46,1091.25,360.77,1330.23,909.13,5560.37,4193.24,1157.33,5772.24
10/1/25 17:00,1581.99,632.55,1102.54,449.31,1728.51,977.2,5691.6,4583.55,1202.24,6277.18
10/1/25 18:00,1637.2,686.25,1110.34,516.6,2079.87,1029.35,5830.79,4718.55,1220.13,6573.5
10/1/25 19:00,1709.7,725.41,1114.22,559.14,2184.07,1059.29,5961.99,4791.75,1235.06,6508.71
10/1/25 20:00,1678.78,741.58,1113.47,562.22,2132.15,1046.08,5877.95,4690.92,1251.17,6300.33
10/1/25 21:00,1632.98,746.48,1108.05,565.38,2001.13,1009.12,5760.82,4643.96,1211.42,5786.19
10/1/25 22:00,1622.99,737.62,1107.86,570.26,1855.41,981.82,5650.42,4354.03,1173.53,5332.15
10/1/25 23:00,1606.85,711.66,1108.25,549.08,1849.75,923.13,5392.11,4148.11,1134.3,5375.07
11/1/25 0:00,1517.86,667.79,1100.94,507.01,1758.37,870.83,5093.01,3893.85,1083.18,4870.19
11/1/25 1:00,1439.95,650.49,1096.91,434.89,1580.46,821.56,4701.8,3633.37,1100.15,4531.13
11/1/25 2:00,1404.98,626.7,1097.4,383.01,1494.69,778.15,4468.89,3494.92,1103.01,4348.56
11/1/25 3:00,1388.29,610.07,1092.63,367.59,1460.36,760.3,4438.03,3443.48,1103.04,4257.11
11/1/25 4:00,1410.99,602.27,1096.67,382.61,1447.1,761.56,4504.97,3505.11,1107.96,4270.84
11/1/25 5:00,1392.26,567.18,1093.7,394.9,1453.15,736.48,4561.53,3480.13,1120.47,4370.38
