Date,SQ,CNSW,TAS,GG,SNW,NNSW,SNSW,CNQ,VIC,SA
21/01/2030 0:00,2192.4,399.21,694.41,602.56,2955.99,189.25,433.26,732.65,2701.48,757.79
21/01/2030 1:00,2119.5,385.93,671.32,582.52,2857.7,182.95,418.85,708.29,2611.65,732.59
21/01/2030 2:00,2119.19,385.88,671.22,582.44,2857.29,182.93,418.79,708.19,2611.27,732.49
21/01/2030 3:00,2141.2,389.89,678.19,588.49,2886.97,184.83,423.14,715.55,2638.4,740.1
21/01/2030 4:00,2143.51,390.31,678.93,589.12,2890.09,185.03,423.6,716.32,2641.24,740.9
21/01/2030 5:00,2235.2,407,707.96,614.32,3013.7,192.94,441.72,746.96,2754.22,772.59
21/01/2030 6:00,2441.35,444.54,773.26,670.98,3291.66,210.74,482.46,815.85,3008.24,843.84
21/01/2030 7:00,2838.88,516.92,899.17,780.24,3827.64,245.05,561.02,948.69,3498.07,981.24
21/01/2030 8:00,3320.46,604.62,1051.71,912.6,4476.96,286.62,656.19,1109.63,4091.49,1147.7
21/01/2030 9:00,3526,642.04,1116.81,969.09,4754.09,304.36,696.81,1178.32,4344.75,1218.75
21/01/2030 10:00,3614.53,658.16,1144.85,993.42,4873.45,312,714.3,1207.9,4453.83,1249.35
21/01/2030 11:00,3715.22,676.49,1176.74,1021.09,5009.21,320.7,734.2,1241.55,4577.9,1284.15
21/01/2030 12:00,3762.64,685.13,1191.76,1034.13,5073.14,324.79,743.57,1257.4,4636.34,1300.54
21/01/2030 13:00,3737.7,680.59,1183.86,1027.27,5039.51,322.64,738.64,1249.06,4605.6,1291.92
21/01/2030 14:00,3529.16,642.62,1117.81,969.96,4758.34,304.63,697.43,1179.37,4348.64,1219.84
21/01/2030 15:00,3405.45,620.09,1078.62,935.96,4591.55,293.96,672.98,1138.03,4196.21,1177.08
21/01/2030 16:00,3217.77,585.92,1019.18,884.37,4338.5,277.76,635.9,1075.31,3964.95,1112.21
21/01/2030 17:00,2978.13,542.28,943.28,818.51,4015.4,257.07,588.54,995.23,3669.67,1029.38
21/01/2030 18:00,2562.98,466.69,811.78,704.41,3455.65,221.23,506.5,856.49,3158.11,885.88
21/01/2030 19:00,2467.83,449.36,781.65,678.26,3327.36,213.02,487.69,824.7,3040.87,852.99
21/01/2030 20:00,2090.32,380.62,662.08,574.5,2818.37,180.44,413.09,698.54,2575.7,722.51
21/01/2030 21:00,2311.79,420.95,732.23,635.37,3116.98,199.55,456.86,772.55,2848.6,799.06
21/01/2030 22:00,2210.95,402.59,700.28,607.66,2981.01,190.85,436.93,738.85,2724.34,764.2
21/01/2030 23:00,2067.23,376.42,654.76,568.16,2787.23,178.44,408.52,690.82,2547.24,714.53
22/01/2030 0:00,1994.4,363.16,631.7,548.14,2689.04,172.16,394.13,666.49,2457.51,689.36
22/01/2030 1:00,1939.9,353.23,614.43,533.16,2615.56,167.45,383.36,648.28,2390.35,670.52
22/01/2030 2:00,1921.19,349.83,608.51,528.02,2590.34,165.84,379.67,642.02,2367.3,664.05
22/01/2030 3:00,1912.42,348.23,605.73,525.61,2578.5,165.08,377.93,639.09,2356.49,661.02
22/01/2030 4:00,1931.51,351.7,611.78,530.86,2604.24,166.73,381.7,645.47,2380.01,667.62
22/01/2030 5:00,2032.12,370.02,643.64,558.51,2739.9,175.41,401.59,679.09,2503.99,702.39
22/01/2030 6:00,2267.61,412.9,718.23,623.23,3057.4,195.74,448.12,757.79,2794.15,783.79
22/01/2030 7:00,2685.84,489.06,850.7,738.18,3621.3,231.84,530.77,897.55,3309.5,928.35
22/01/2030 8:00,3049.03,555.19,965.73,838,4110.99,263.19,602.55,1018.92,3757.03,1053.88
22/01/2030 9:00,3264.42,594.41,1033.96,897.2,4401.4,281.78,645.11,1090.9,4022.43,1128.33
22/01/2030 10:00,3367.11,613.11,1066.48,925.42,4539.86,290.65,665.41,1125.22,4148.97,1163.83
22/01/2030 11:00,3389.75,617.23,1073.65,931.64,4570.37,292.6,669.88,1132.78,4176.86,1171.65
22/01/2030 12:00,3451.33,628.44,1093.16,948.57,4653.41,297.92,682.05,1153.36,4252.74,1192.94
22/01/2030 13:00,3518.46,640.67,1114.42,967.01,4743.91,303.71,695.32,1175.8,4335.45,1216.14
22/01/2030 14:00,3543.4,645.21,1122.32,973.87,4777.54,305.86,700.25,1184.13,4366.19,1224.76
22/01/2030 15:00,3396.52,618.46,1075.8,933.5,4579.51,293.19,671.22,1135.05,4185.2,1173.99
22/01/2030 16:00,3193.45,581.49,1011.48,877.69,4305.7,275.66,631.09,1067.18,3934.98,1103.8
22/01/2030 17:00,3103.38,565.09,982.95,852.93,4184.27,267.88,613.29,1037.09,3824,1072.67
22/01/2030 18:00,3033.79,552.42,960.91,833.81,4090.44,261.88,599.54,1013.83,3738.25,1048.62
22/01/2030 19:00,2964.28,539.76,938.89,814.7,3996.72,255.87,585.8,990.6,3652.59,1024.59
22/01/2030 20:00,2852.73,519.45,903.56,784.05,3846.32,246.25,563.76,953.32,3515.15,986.03
22/01/2030 21:00,2627.72,478.47,832.29,722.2,3542.94,226.82,519.29,878.13,3237.88,908.26
22/01/2030 22:00,2278.77,414.94,721.77,626.3,3072.45,196.7,450.33,761.52,2807.91,787.65
22/01/2030 23:00,2174.46,395.94,688.73,597.63,2931.81,187.7,429.72,726.66,2679.38,751.59
23/01/2030 0:00,2114.88,385.09,669.86,581.25,2851.48,182.56,417.94,706.75,2605.96,731
23/01/2030 1:00,2076.69,378.14,657.76,570.76,2799.99,179.26,410.4,693.99,2558.91,717.8
23/01/2030 2:00,2046.21,372.59,648.11,562.38,2758.89,176.63,404.37,683.8,2521.35,707.26
23/01/2030 3:00,2017.88,367.43,639.13,554.6,2720.7,174.18,398.77,674.33,2486.44,697.47
23/01/2030 4:00,2031.51,369.91,643.45,558.34,2739.07,175.36,401.47,678.89,2503.23,702.18
23/01/2030 5:00,2112.49,384.66,669.1,580.6,2848.26,182.35,417.47,705.95,2603.02,730.17
23/01/2030 6:00,2283.93,415.87,723.4,627.72,3079.4,197.15,451.35,763.24,2814.26,789.43
23/01/2030 7:00,2628.1,478.54,832.41,722.31,3543.46,226.86,519.37,878.26,3238.36,908.39
23/01/2030 8:00,3103.3,565.07,982.92,852.91,4184.16,267.88,613.27,1037.06,3823.9,1072.64
23/01/2030 9:00,3263.34,594.21,1033.62,896.9,4399.95,281.69,644.9,1090.54,4021.1,1127.96
23/01/2030 10:00,3357.41,611.34,1063.41,922.75,4526.78,289.81,663.49,1121.98,4137.02,1160.48
23/01/2030 11:00,3487.51,635.03,1104.62,958.51,4702.19,301.04,689.2,1165.45,4297.32,1205.44
23/01/2030 12:00,3440.09,626.4,1089.6,945.48,4638.25,296.95,679.83,1149.61,4238.89,1189.05
23/01/2030 13:00,3428.24,624.24,1085.84,942.22,4622.27,295.92,677.49,1145.65,4224.28,1184.95
23/01/2030 14:00,3479.35,633.55,1102.03,956.27,4691.19,300.34,687.59,1162.73,4287.27,1202.62
23/01/2030 15:00,3355.64,611.02,1062.85,922.27,4524.39,289.66,663.14,1121.39,4134.84,1159.86
23/01/2030 16:00,3207.84,584.11,1016.04,881.65,4325.11,276.9,633.93,1071.99,3952.71,1108.78
23/01/2030 17:00,3065.66,558.22,971,842.57,4133.41,264.63,605.83,1024.48,3777.52,1059.63
23/01/2030 18:00,2667.06,485.64,844.75,733.02,3595.98,230.22,527.06,891.28,3286.36,921.86
23/01/2030 19:00,2504.01,455.95,793.11,688.2,3376.14,216.14,494.84,836.79,3085.45,865.5
23/01/2030 20:00,2423.72,441.33,767.68,666.14,3267.89,209.21,478.98,809.96,2986.52,837.75
23/01/2030 21:00,2362.91,430.26,748.42,649.42,3185.89,203.96,466.96,789.63,2911.58,816.73
23/01/2030 22:00,2224.5,405.05,704.58,611.38,2999.28,192.02,439.6,743.38,2741.03,768.89
23/01/2030 23:00,2145.98,390.76,679.71,589.8,2893.41,185.24,424.09,717.14,2644.28,741.75
24/01/2030 0:00,2138.2,389.34,677.24,587.66,2882.92,184.57,422.55,714.54,2634.7,739.06
24/01/2030 1:00,2080.47,378.83,658.96,571.8,2805.08,179.58,411.14,695.25,2563.56,719.1
24/01/2030 2:00,2060.22,375.14,652.54,566.23,2777.78,177.84,407.14,688.48,2538.61,712.11
24/01/2030 3:00,2075.69,377.96,657.44,570.49,2798.65,179.17,410.2,693.65,2557.68,717.45
24/01/2030 4:00,2086.16,379.86,660.76,573.36,2812.76,180.08,412.27,697.15,2570.58,721.07
24/01/2030 5:00,2150.36,391.55,681.1,591.01,2899.32,185.62,424.95,718.61,2649.69,743.26
24/01/2030 6:00,2201.17,400.81,697.19,604.97,2967.83,190,435,735.59,2712.29,760.83
24/01/2030 7:00,2402.55,437.47,760.97,660.32,3239.35,207.39,474.79,802.88,2960.43,830.43
24/01/2030 8:00,2773.9,505.09,878.59,762.38,3740.04,239.44,548.18,926.98,3418.01,958.79
24/01/2030 9:00,2987.99,544.08,946.4,821.22,4028.68,257.92,590.49,998.52,3681.81,1032.78
24/01/2030 10:00,3056.73,556.59,968.17,840.11,4121.37,263.86,604.07,1021.5,3766.51,1056.54
24/01/2030 11:00,3124.01,568.84,989.48,858.6,4212.08,269.66,617.37,1043.98,3849.42,1079.8
24/01/2030 12:00,3135.17,570.88,993.02,861.67,4227.13,270.63,619.57,1047.71,3863.17,1083.66
24/01/2030 13:00,3126.47,569.29,990.26,859.28,4215.41,269.88,617.85,1044.8,3852.45,1080.65
24/01/2030 14:00,3089.06,562.48,978.41,849,4164.96,266.65,610.46,1032.3,3806.35,1067.72
24/01/2030 15:00,3047.72,554.95,965.32,837.64,4109.23,263.08,602.29,1018.49,3755.41,1053.43
24/01/2030 16:00,2876.6,523.79,911.12,790.61,3878.5,248.31,568.47,961.3,3544.55,994.28
24/01/2030 17:00,2663.67,485.02,843.68,732.08,3591.41,229.93,526.39,890.14,3282.18,920.69
24/01/2030 18:00,2556.05,465.42,809.59,702.51,3446.31,220.64,505.13,854.18,3149.57,883.49
24/01/2030 19:00,2536.81,461.92,803.49,697.22,3420.36,218.98,501.32,847.75,3125.86,876.84
24/01/2030 20:00,2488.92,453.2,788.33,684.06,3355.8,214.84,491.86,831.75,3066.86,860.29
24/01/2030 21:00,2450.66,446.24,776.21,673.54,3304.22,211.54,484.3,818.96,3019.72,847.06
24/01/2030 22:00,2279.46,415.06,721.98,626.49,3073.38,196.76,450.47,761.75,2808.76,787.89
24/01/2030 23:00,2171.84,395.47,687.9,596.91,2928.28,187.47,429.2,725.79,2676.15,750.69
25/01/2030 0:00,2106.49,383.56,667.2,578.95,2840.16,181.83,416.28,703.94,2595.62,728.1
25/01/2030 1:00,2062.76,375.6,653.35,566.93,2781.21,178.06,407.64,689.33,2541.74,712.98
25/01/2030 2:00,2048.75,373.05,648.91,563.08,2762.32,176.85,404.87,684.65,2524.48,708.14
25/01/2030 3:00,2024.43,368.62,641.21,556.39,2729.52,174.75,400.07,676.52,2494.5,699.73
25/01/2030 4:00,2036.36,370.8,644.99,559.67,2745.61,175.78,402.42,680.51,2509.21,703.86
25/01/2030 5:00,2061.07,375.29,652.81,566.47,2778.93,177.91,407.31,688.77,2539.65,712.4
25/01/2030 6:00,2133.04,388.4,675.61,586.25,2875.97,184.12,421.53,712.82,2628.34,737.28
25/01/2030 7:00,2217.18,403.72,702.26,609.37,2989.42,191.39,438.16,740.94,2732.02,766.36
25/01/2030 8:00,2383.77,434.05,755.02,655.16,3214.02,205.77,471.08,796.61,2937.29,823.94
25/01/2030 9:00,2526.18,459.99,800.13,694.3,3406.04,218.06,499.22,844.2,3112.77,873.16
25/01/2030 10:00,2727.56,496.66,863.91,749.64,3677.56,235.44,539.02,911.5,3360.91,942.77
25/01/2030 11:00,2853.04,519.5,903.66,784.13,3846.74,246.27,563.82,953.43,3515.53,986.14
25/01/2030 12:00,2924.55,532.52,926.31,803.79,3943.16,252.45,577.95,977.33,3603.65,1010.86
25/01/2030 13:00,2945.49,536.34,932.94,809.54,3971.39,254.25,582.09,984.32,3629.45,1018.1
25/01/2030 14:00,2948.96,536.97,934.04,810.49,3976.06,254.55,582.77,985.48,3633.72,1019.29
25/01/2030 15:00,2915.86,530.94,923.55,801.4,3931.43,251.7,576.23,974.42,3592.93,1007.85
25/01/2030 16:00,2751.27,500.97,871.42,756.16,3709.52,237.49,543.71,919.42,3390.13,950.96
25/01/2030 17:00,2542.5,462.96,805.3,698.78,3428.04,219.47,502.45,849.65,3132.88,878.8
25/01/2030 18:00,2464.6,448.77,780.62,677.37,3323,212.74,487.05,823.62,3036.89,851.88
25/01/2030 19:00,2397.93,436.63,759.51,659.05,3233.12,206.99,473.88,801.34,2954.74,828.83
25/01/2030 20:00,2316.03,421.72,733.57,636.54,3122.68,199.92,457.69,773.97,2853.82,800.52
25/01/2030 21:00,2258.83,411.3,715.45,620.82,3045.57,194.98,446.39,754.85,2783.34,780.75
25/01/2030 22:00,2186.85,398.2,692.65,601.04,2948.52,188.77,432.17,730.8,2694.65,755.88
25/01/2030 23:00,2087.24,380.06,661.1,573.66,2814.21,180.17,412.48,697.51,2571.91,721.45
26/01/2030 0:00,2029.04,369.46,642.67,557.66,2735.75,175.15,400.98,678.06,2500.2,701.33
26/01/2030 1:00,1995.33,363.32,631.99,548.4,2690.29,172.24,394.32,666.8,2458.65,689.68
26/01/2030 2:00,1985.17,361.47,628.77,545.6,2676.59,171.36,392.31,663.4,2446.13,686.16
26/01/2030 3:00,1979.78,360.49,627.06,544.12,2669.32,170.89,391.24,661.6,2439.49,684.3
26/01/2030 4:00,1979.16,360.38,626.87,543.95,2668.49,170.84,391.12,661.39,2438.73,684.09
26/01/2030 5:00,2021.96,368.17,640.43,555.72,2726.2,174.53,399.58,675.7,2491.47,698.88
26/01/2030 6:00,2069.77,376.88,655.57,568.86,2790.65,178.66,409.03,691.67,2550.37,715.41
26/01/2030 7:00,2213.49,403.05,701.09,608.36,2984.43,191.07,437.43,739.7,2727.47,765.08
26/01/2030 8:00,2452.44,446.56,776.77,674.03,3306.6,211.69,484.65,819.55,3021.9,847.67
26/01/2030 9:00,2657.9,483.97,841.85,730.5,3583.62,229.43,525.25,888.21,3275.07,918.69
26/01/2030 10:00,2837.72,516.71,898.81,779.92,3826.08,244.95,560.79,948.31,3496.65,980.85
26/01/2030 11:00,2927.4,533.04,927.21,804.57,3947,252.69,578.51,978.28,3607.16,1011.84
26/01/2030 12:00,3004.23,547.03,951.54,825.68,4050.58,259.32,593.7,1003.95,3701.82,1038.4
26/01/2030 13:00,3024.24,550.68,957.88,831.19,4077.57,261.05,597.65,1010.64,3726.48,1045.32
26/01/2030 14:00,2999.53,546.18,950.06,824.39,4044.25,258.92,592.77,1002.38,3696.04,1036.78
26/01/2030 15:00,2948.8,536.94,933.99,810.45,3975.85,254.54,582.74,985.43,3633.53,1019.24
26/01/2030 16:00,2778.75,505.98,880.13,763.71,3746.58,239.86,549.14,928.6,3423.99,960.46
26/01/2030 17:00,2609.17,475.1,826.41,717.11,3517.92,225.22,515.62,871.93,3215.02,901.85
26/01/2030 18:00,2412.87,439.35,764.24,663.15,3253.25,208.28,476.83,806.33,2973.14,834
26/01/2030 19:00,2362.83,430.24,748.39,649.4,3185.79,203.96,466.94,789.61,2911.49,816.7
26/01/2030 20:00,2366.99,431,749.71,650.54,3191.39,204.32,467.76,791,2916.61,818.14
26/01/2030 21:00,2276.3,414.49,720.99,625.62,3069.13,196.49,449.84,760.69,2804.87,786.79
26/01/2030 22:00,2143.67,390.34,678.97,589.17,2890.29,185.04,423.63,716.37,2641.43,740.95
26/01/2030 23:00,2084.62,379.58,660.27,572.94,2810.69,179.94,411.96,696.64,2568.68,720.54
27/01/2030 0:00,2077.31,378.25,657.96,570.93,2800.83,179.31,410.52,694.19,2559.67,718.01
27/01/2030 1:00,2067,376.37,654.69,568.09,2786.92,178.42,408.48,690.75,2546.96,714.45
27/01/2030 2:00,2102.33,382.81,665.88,577.81,2834.56,181.47,415.46,702.56,2590.5,726.66
27/01/2030 3:00,2101.33,382.63,665.56,577.53,2833.21,181.39,415.26,702.22,2589.26,726.31
27/01/2030 4:00,2200.4,400.67,696.94,604.76,2966.79,189.94,434.84,735.33,2711.34,760.56
27/01/2030 5:00,2288.47,416.7,724.84,628.96,3085.53,197.54,452.25,764.76,2819.86,791
27/01/2030 6:00,2437.96,443.92,772.19,670.05,3287.09,210.44,481.79,814.72,3004.07,842.67
27/01/2030 7:00,2820.79,513.63,893.44,775.27,3803.25,243.49,557.44,942.65,3475.78,974.99
27/01/2030 8:00,3233.48,588.78,1024.15,888.69,4359.68,279.11,639,1080.56,3984.3,1117.64
27/01/2030 9:00,3507.06,638.59,1110.81,963.88,4728.55,302.73,693.07,1171.99,4321.42,1212.2
27/01/2030 10:00,3583.58,652.53,1135.05,984.91,4831.72,309.33,708.19,1197.56,4415.7,1238.65
27/01/2030 11:00,3666.34,667.59,1161.26,1007.66,4943.3,316.48,724.54,1225.21,4517.67,1267.25
27/01/2030 12:00,3769.41,686.36,1193.9,1035.99,5082.28,325.37,744.91,1259.66,4644.68,1302.88
27/01/2030 13:00,3758.25,684.33,1190.37,1032.92,5067.23,324.41,742.7,1255.93,4630.93,1299.02
27/01/2030 14:00,3760.41,684.72,1191.05,1033.51,5070.13,324.6,743.13,1256.65,4633.58,1299.77
27/01/2030 15:00,3566.8,649.47,1129.73,980.3,4809.1,307.88,704.87,1191.95,4395.02,1232.85
27/01/2030 16:00,3359.11,611.65,1063.95,923.22,4529.06,289.96,663.83,1122.54,4139.1,1161.06
27/01/2030 17:00,3204.61,583.52,1015.01,880.76,4320.75,276.62,633.29,1070.91,3948.73,1107.66
27/01/2030 18:00,2792.53,508.49,884.49,767.5,3765.16,241.05,551.86,933.21,3440.97,965.23
27/01/2030 19:00,2639.19,480.56,835.92,725.36,3558.4,227.81,521.56,881.96,3252.02,912.22
27/01/2030 20:00,2628.87,478.69,832.66,722.52,3544.49,226.92,519.52,878.52,3239.31,908.66
27/01/2030 21:00,2537.27,462,803.64,697.34,3420.98,219.02,501.41,847.9,3126.43,877
27/01/2030 22:00,2403.48,437.64,761.26,660.57,3240.59,207.47,474.97,803.19,2961.57,830.75
27/01/2030 23:00,2318.95,422.25,734.49,637.34,3126.63,200.17,458.27,774.95,2857.42,801.54
22/04/2030 0:00,2246.28,409.02,711.48,617.37,3028.65,193.9,443.91,750.66,2767.88,776.42
22/04/2030 1:00,2186.7,398.17,692.6,600.99,2948.31,188.75,432.14,730.75,2694.46,755.82
22/04/2030 2:00,2162.6,393.78,684.97,594.37,2915.83,186.67,427.37,722.7,2664.77,747.49
22/04/2030 3:00,2142.67,390.15,678.66,588.89,2888.94,184.95,423.43,716.04,2640.2,740.6
22/04/2030 4:00,2163.45,393.94,685.24,594.6,2916.97,186.75,427.54,722.98,2665.81,747.79
22/04/2030 5:00,2263.06,412.08,716.79,621.98,3051.28,195.35,447.23,756.27,2788.56,782.22
22/04/2030 6:00,2403.63,437.67,761.31,660.62,3240.8,207.48,475,803.24,2961.76,830.8
22/04/2030 7:00,2654.12,483.28,840.65,729.46,3578.54,229.1,524.51,886.95,3270.42,917.39
22/04/2030 8:00,2971.44,541.06,941.16,816.67,4006.37,256.49,587.21,992.99,3661.41,1027.06
22/04/2030 9:00,3164.81,576.27,1002.41,869.82,4267.09,273.18,625.43,1057.61,3899.69,1093.9
22/04/2030 10:00,3183.36,579.65,1008.28,874.92,4292.11,274.79,629.1,1063.81,3922.55,1100.31
22/04/2030 11:00,3275.66,596.46,1037.52,900.28,4416.55,282.75,647.34,1094.66,4036.28,1132.22
22/04/2030 12:00,3256.65,592.99,1031.49,895.06,4390.92,281.11,643.58,1088.3,4012.85,1125.65
22/04/2030 13:00,3344.48,608.99,1059.31,919.2,4509.34,288.69,660.94,1117.66,4121.08,1156.01
22/04/2030 14:00,3335.09,607.28,1056.34,916.62,4496.68,287.88,659.08,1114.52,4109.51,1152.76
22/04/2030 15:00,3224.62,587.16,1021.35,886.26,4347.74,278.35,637.25,1077.6,3973.39,1114.58
22/04/2030 16:00,3028.63,551.48,959.27,832.39,4083.49,261.43,598.52,1012.11,3731.89,1046.83
22/04/2030 17:00,2884.6,525.25,913.65,792.81,3889.29,249,570.05,963.97,3554.42,997.05
22/04/2030 18:00,2537.88,462.12,803.84,697.51,3421.81,219.07,501.54,848.11,3127.19,877.21
22/04/2030 19:00,2417.02,440.11,765.56,664.3,3258.86,208.64,477.65,807.72,2978.27,835.43
22/04/2030 20:00,2391.47,435.46,757.46,657.27,3224.4,206.43,472.6,799.18,2946.77,826.6
22/04/2030 21:00,2307.17,420.11,730.76,634.1,3110.75,199.15,455.94,771.01,2842.91,797.46
22/04/2030 22:00,2204.25,401.37,698.16,605.82,2971.98,190.27,435.6,736.62,2716.09,761.89
22/04/2030 23:00,2094.4,381.36,663.37,575.63,2823.87,180.79,413.89,699.91,2580.73,723.92
23/04/2030 0:00,2049.21,373.14,649.06,563.21,2762.94,176.89,404.96,684.8,2525.05,708.3
23/04/2030 1:00,2022.73,368.31,640.67,555.93,2727.24,174.6,399.73,675.96,2492.42,699.15
23/04/2030 2:00,1989.17,362.2,630.04,546.7,2681.98,171.7,393.1,664.74,2451.06,687.55
23/04/2030 3:00,1986.55,361.73,629.21,545.98,2678.45,171.48,392.58,663.86,2447.83,686.64
23/04/2030 4:00,2053.37,373.89,650.37,564.35,2768.55,177.25,405.79,686.19,2530.17,709.74
23/04/2030 5:00,2127.73,387.43,673.93,584.79,2868.81,183.66,420.48,711.04,2621.8,735.44
23/04/2030 6:00,2152.29,391.91,681.71,591.54,2901.92,185.78,425.33,719.25,2652.06,743.93
23/04/2030 7:00,2387.62,434.76,756.24,656.21,3219.21,206.1,471.84,797.89,2942.03,825.27
23/04/2030 8:00,2715.25,494.41,860.01,746.26,3660.95,234.38,536.59,907.38,3345.73,938.51
23/04/2030 9:00,2980.83,542.77,944.13,819.25,4019.03,257.3,589.07,996.13,3672.99,1030.31
23/04/2030 10:00,3068.74,558.78,971.98,843.41,4137.56,264.89,606.44,1025.51,3781.31,1060.7
23/04/2030 11:00,3182.98,579.58,1008.16,874.81,4291.59,274.75,629.02,1063.69,3922.08,1100.18
23/04/2030 12:00,3200.07,582.69,1013.57,879.51,4314.63,276.23,632.4,1069.4,3943.13,1106.09
23/04/2030 13:00,3188.37,580.56,1009.87,876.29,4298.85,275.22,630.08,1065.49,3928.72,1102.04
23/04/2030 14:00,3212.85,585.02,1017.62,883.02,4331.86,277.33,634.92,1073.67,3958.88,1110.51
23/04/2030 15:00,3066.28,558.33,971.2,842.74,4134.24,264.68,605.96,1024.69,3778.27,1059.84
23/04/2030 16:00,3077.05,560.29,974.61,845.7,4148.77,265.61,608.09,1028.29,3791.55,1063.57
23/04/2030 17:00,2931.71,533.83,928.58,805.75,3952.81,253.06,579.36,979.72,3612.47,1013.33
23/04/2030 18:00,2786.38,507.36,882.54,765.81,3756.85,240.52,550.64,931.15,3433.38,963.1
23/04/2030 19:00,2713.32,494.06,859.4,745.73,3658.35,234.21,536.21,906.74,3343.36,937.85
23/04/2030 20:00,2636.88,480.14,835.19,724.72,3555.29,227.61,521.1,881.19,3249.17,911.43
23/04/2030 21:00,2461.29,448.17,779.58,676.46,3318.54,212.46,486.4,822.51,3032.81,850.73
23/04/2030 22:00,2199.32,400.47,696.6,604.46,2965.34,189.84,434.63,734.97,2710.01,760.19
23/04/2030 23:00,2096.94,381.83,664.17,576.32,2827.29,181.01,414.4,700.75,2583.86,724.8
24/04/2030 0:00,2036.28,370.78,644.96,559.65,2745.5,175.77,402.41,680.48,2509.11,703.83
24/04/2030 1:00,2071.85,377.26,656.23,569.43,2793.46,178.84,409.44,692.37,2552.93,716.12
24/04/2030 2:00,2149.44,391.39,680.8,590.75,2898.08,185.54,424.77,718.3,2648.55,742.94
24/04/2030 3:00,2065.3,376.07,654.15,567.63,2784.63,178.28,408.14,690.18,2544.87,713.86
24/04/2030 4:00,2106.49,383.56,667.2,578.95,2840.16,181.83,416.28,703.94,2595.62,728.1
24/04/2030 5:00,2188.24,398.45,693.09,601.42,2950.39,188.89,432.44,731.26,2696.36,756.36
24/04/2030 6:00,2327.96,423.89,737.35,639.82,3138.77,200.95,460.05,777.96,2868.52,804.65
24/04/2030 7:00,2564.06,466.88,812.13,704.71,3457.1,221.33,506.71,856.85,3159.44,886.25
24/04/2030 8:00,2857.81,520.37,905.17,785.44,3853.17,246.68,564.76,955.02,3521.41,987.79
24/04/2030 9:00,3062.89,557.71,970.12,841.81,4129.67,264.39,605.29,1023.55,3774.1,1058.67
24/04/2030 10:00,3208.38,584.21,1016.21,881.79,4325.84,276.95,634.04,1072.17,3953.38,1108.96
24/04/2030 11:00,3264.88,594.49,1034.1,897.32,4402.02,281.82,645.21,1091.06,4023,1128.49
24/04/2030 12:00,3336.01,607.45,1056.63,916.87,4497.93,287.96,659.26,1114.83,4110.65,1153.08
24/04/2030 13:00,3337.94,607.8,1057.24,917.4,4500.52,288.13,659.64,1115.47,4113.02,1153.74
24/04/2030 14:00,3275.82,596.49,1037.57,900.33,4416.76,282.77,647.37,1094.71,4036.47,1132.27
24/04/2030 15:00,3180.44,579.12,1007.36,874.11,4288.16,274.53,628.52,1062.84,3918.95,1099.3
24/04/2030 16:00,3081.67,561.13,976.07,846.97,4155,266.01,609,1029.83,3797.25,1065.17
24/04/2030 17:00,2923.55,532.34,925.99,803.51,3941.81,252.36,577.75,976.99,3602.41,1010.51
24/04/2030 18:00,2604.16,474.19,824.83,715.73,3511.18,224.79,514.63,870.26,3208.86,900.12
24/04/2030 19:00,2467.75,449.35,781.62,678.24,3327.26,213.02,487.68,824.67,3040.78,852.97
24/04/2030 20:00,2446.74,445.52,774.97,672.46,3298.92,211.2,483.52,817.65,3014.88,845.7
24/04/2030 21:00,2320.65,422.56,735.03,637.81,3128.91,200.32,458.61,775.51,2859.51,802.12
24/04/2030 22:00,2200.86,400.75,697.09,604.89,2967.41,189.98,434.93,735.48,2711.91,760.72
24/04/2030 23:00,2110.57,384.31,668.49,580.07,2845.66,182.18,417.09,705.31,2600.65,729.51
25/04/2030 0:00,2012.11,366.38,637.31,553.01,2712.91,173.68,397.63,672.41,2479.33,695.48
25/04/2030 1:00,1994.4,363.16,631.7,548.14,2689.04,172.16,394.13,666.49,2457.51,689.36
25/04/2030 2:00,1966.23,358.03,622.77,540.4,2651.05,169.72,388.57,657.07,2422.79,679.62
25/04/2030 3:00,1908.26,347.47,604.41,524.47,2572.9,164.72,377.11,637.7,2351.37,659.58
25/04/2030 4:00,1993.17,362.93,631.31,547.8,2687.38,172.05,393.89,666.08,2455.99,688.93
25/04/2030 5:00,2020.73,367.95,640.04,555.38,2724.54,174.43,399.34,675.29,2489.95,698.46
25/04/2030 6:00,2018.65,367.57,639.38,554.81,2721.74,174.25,398.93,674.59,2487.39,697.74
25/04/2030 7:00,2060.61,375.21,652.67,566.34,2778.3,177.87,407.22,688.61,2539.09,712.24
25/04/2030 8:00,2106.72,383.61,667.27,579.01,2840.47,181.85,416.33,704.02,2595.9,728.18
25/04/2030 9:00,2224.57,405.07,704.6,611.4,2999.38,192.02,439.62,743.41,2741.13,768.91
25/04/2030 10:00,2237.66,407.45,708.75,615,3017.02,193.15,442.21,747.78,2757.25,773.44
25/04/2030 11:00,2371.76,431.87,751.22,651.86,3197.83,204.73,468.71,792.59,2922.49,819.79
25/04/2030 12:00,2408.79,438.61,762.95,662.03,3247.75,207.93,476.02,804.97,2968.12,832.59
25/04/2030 13:00,2424.65,441.5,767.97,666.39,3269.13,209.29,479.16,810.27,2987.66,838.07
25/04/2030 14:00,2445.81,445.35,774.68,672.21,3297.68,211.12,483.34,817.34,3013.74,845.38
