Date,SQ,CNSW,TAS,GG,SNW,NNSW,SNSW,CNQ,VIC,SA
1/01/1930 0:00,2108.49,383.93,667.83,579.5,2842.86,182,416.68,704.61,2598.09,728.79
1/01/1930 1:00,2051.06,373.47,649.64,563.71,2765.43,177.05,405.33,685.42,2527.32,708.94
1/01/1930 2:00,2030.89,369.8,643.25,558.17,2738.24,175.31,401.34,678.68,2502.47,701.97
1/01/1930 3:00,2016.19,367.12,638.6,554.13,2718.41,174.04,398.44,673.77,2484.35,696.89
1/01/1930 4:00,2022.5,368.27,640.6,555.87,2726.93,174.58,399.69,675.88,2492.13,699.07
1/01/1930 5:00,2045.83,372.52,647.98,562.28,2758.37,176.59,404.3,683.67,2520.87,707.13
1/01/1930 6:00,2122.34,386.45,672.22,583.31,2861.54,183.2,419.42,709.24,2615.16,733.58
1/01/1930 7:00,2254.37,410.49,714.04,619.59,3039.55,194.6,445.51,753.36,2777.84,779.21
1/01/1930 8:00,2542.04,462.87,805.15,698.66,3427.42,219.43,502.36,849.5,3132.31,878.64
1/01/1930 9:00,2701.54,491.92,855.67,742.49,3642.47,233.2,533.88,902.8,3328.85,933.78
1/01/1930 10:00,2749.27,500.61,870.79,755.61,3706.83,237.32,543.31,918.75,3387.66,950.27
1/01/1930 11:00,2826.1,514.6,895.12,776.73,3810.41,243.95,558.49,944.42,3482.33,976.83
1/01/1930 12:00,2759.12,502.4,873.91,758.32,3720.11,238.17,545.26,922.04,3399.8,953.68
1/01/1930 13:00,2671.67,486.48,846.21,734.28,3602.2,230.62,527.98,892.82,3292.05,923.45
1/01/1930 14:00,2655.74,483.58,841.17,729.91,3580.72,229.24,524.83,887.49,3272.41,917.94
1/01/1930 15:00,2628.33,478.59,832.49,722.37,3543.77,226.88,519.41,878.34,3238.64,908.47
1/01/1930 16:00,2561.21,466.36,811.22,703.92,3453.26,221.08,506.15,855.9,3155.93,885.27
1/01/1930 17:00,2458.9,447.74,778.82,675.81,3315.32,212.25,485.93,821.71,3029.87,849.91
1/01/1930 18:00,2352.59,428.38,745.15,646.59,3171.99,203.07,464.92,786.19,2898.87,813.16
1/01/1930 19:00,2382.46,433.82,754.61,654.8,3212.26,205.65,470.82,796.17,2935.68,823.49
1/01/1930 20:00,2308.48,420.35,731.18,634.46,3112.51,199.27,456.2,771.45,2844.52,797.92
1/01/1930 21:00,2224.42,405.04,704.55,611.36,2999.17,192.01,439.59,743.36,2740.94,768.86
1/01/1930 22:00,2097.79,381.98,664.44,576.56,2828.43,181.08,414.56,701.04,2584.9,725.09
1/01/1930 23:00,2118.73,385.79,671.07,582.31,2856.67,182.89,418.7,708.03,2610.7,732.33
2/01/1930 0:00,2096.94,381.83,664.17,576.32,2827.29,181.01,414.4,700.75,2583.86,724.8
2/01/1930 1:00,2038.36,371.16,645.62,560.22,2748.31,175.95,402.82,681.18,2511.67,704.55
2/01/1930 2:00,2019.88,367.8,639.77,555.15,2723.4,174.36,399.17,675,2488.91,698.16
2/01/1930 3:00,2005.8,365.23,635.31,551.27,2704.4,173.14,396.38,670.3,2471.55,693.29
2/01/1930 4:00,2033.74,370.32,644.16,558.95,2742.08,175.55,401.91,679.63,2505.98,702.95
2/01/1930 5:00,2062.3,375.52,653.2,566.8,2780.59,178.02,407.55,689.18,2541.17,712.82
2/01/1930 6:00,2151.75,391.81,681.53,591.39,2901.19,185.74,425.23,719.07,2651.39,743.74
2/01/1930 7:00,2414.48,439.65,764.75,663.6,3255.43,208.42,477.15,806.87,2975.14,834.56
2/01/1930 8:00,2779.83,506.17,880.47,764.01,3748.03,239.95,549.35,928.96,3425.32,960.84
2/01/1930 9:00,2998.07,545.91,949.59,823.99,4042.28,258.79,592.48,1001.89,3694.23,1036.27
2/01/1930 10:00,3090.91,562.82,979,849.51,4167.45,266.81,610.82,1032.92,3808.63,1068.36
2/01/1930 11:00,3147.8,573.17,997.02,865.14,4244.16,271.72,622.07,1051.93,3878.73,1088.02
2/01/1930 12:00,3105.54,565.48,983.63,853.53,4187.17,268.07,613.72,1037.81,3826.65,1073.41
2/01/1930 13:00,2984.98,543.53,945.45,820.39,4024.64,257.66,589.89,997.52,3678.11,1031.75
2/01/1930 14:00,2960.5,539.07,937.7,813.67,3991.63,255.55,585.05,989.34,3647.94,1023.29
2/01/1930 15:00,2907.16,529.36,920.8,799,3919.7,250.94,574.51,971.51,3582.21,1004.85
2/01/1930 16:00,2860.58,520.88,906.05,786.2,3856.91,246.92,565.31,955.95,3524.82,988.75
2/01/1930 17:00,2757.51,502.11,873.4,757.88,3717.93,238.03,544.94,921.5,3397.81,953.12
2/01/1930 18:00,2401.94,437.36,760.78,660.15,3238.52,207.33,474.67,802.68,2959.67,830.22
2/01/1930 19:00,2355.21,428.85,745.98,647.31,3175.51,203.3,465.44,787.06,2902.1,814.07
2/01/1930 20:00,2327.65,423.84,737.25,639.73,3138.36,200.92,459.99,777.85,2868.14,804.54
2/01/1930 21:00,2236.89,407.31,708.5,614.79,3015.99,193.09,442.05,747.52,2756.3,773.17
2/01/1930 22:00,2147.59,391.05,680.22,590.25,2895.59,185.38,424.41,717.68,2646.27,742.31
2/01/1930 23:00,2082.16,379.14,659.49,572.26,2807.36,179.73,411.48,695.82,2565.65,719.69
3/01/1930 0:00,2012.57,366.46,637.45,553.14,2713.54,173.72,397.72,672.56,2479.9,695.64
3/01/1930 1:00,1953.06,355.63,618.6,536.78,2633.31,168.59,385.96,652.67,2406.57,675.07
3/01/1930 2:00,1941.36,353.5,614.9,533.57,2617.53,167.58,383.65,648.76,2392.15,671.02
3/01/1930 3:00,1948.83,354.86,617.26,535.62,2627.6,168.22,385.13,651.26,2401.36,673.6
3/01/1930 4:00,1979.08,360.37,626.85,543.93,2668.39,170.83,391.11,661.37,2438.63,684.06
3/01/1930 5:00,2018.88,367.61,639.45,554.87,2722.05,174.27,398.97,674.67,2487.67,697.82
3/01/1930 6:00,2060.07,375.11,652.5,566.19,2777.58,177.82,407.11,688.43,2538.42,712.05
3/01/1930 7:00,2249.28,409.57,712.43,618.19,3032.7,194.16,444.5,751.66,2771.58,777.46
3/01/1930 8:00,2525.26,459.82,799.84,694.04,3404.79,217.98,499.04,843.89,3111.63,872.84
3/01/1930 9:00,2743.42,499.54,868.94,754,3698.94,236.81,542.15,916.79,3380.45,948.25
3/01/1930 10:00,2786.22,507.34,882.49,765.77,3756.65,240.51,550.61,931.1,3433.19,963.04
3/01/1930 11:00,2790.3,508.08,883.79,766.89,3762.15,240.86,551.42,932.46,3438.22,964.46
3/01/1930 12:00,2803.62,510.5,888,770.55,3780.1,242.01,554.05,936.91,3454.63,969.06
3/01/1930 13:00,2761.74,502.88,874.74,759.04,3723.64,238.39,545.77,922.92,3403.03,954.58
3/01/1930 14:00,2749.81,500.71,870.96,755.76,3707.55,237.36,543.42,918.93,3388.32,950.46
3/01/1930 15:00,2710.24,493.5,858.43,744.88,3654.2,233.95,535.6,905.71,3339.57,936.78
3/01/1930 16:00,2623.02,477.62,830.8,720.91,3536.61,226.42,518.36,876.56,3232.1,906.64
3/01/1930 17:00,2412.94,439.37,764.26,663.18,3253.36,208.28,476.85,806.36,2973.24,834.02
3/01/1930 18:00,2294.55,417.81,726.76,630.64,3093.73,198.06,453.45,766.79,2827.35,793.1
3/01/1930 19:00,2290.62,417.09,725.52,629.56,3088.43,197.73,452.67,765.48,2822.51,791.74
3/01/1930 20:00,2279.15,415.01,721.89,626.4,3072.97,196.74,450.41,761.65,2808.38,787.78
3/01/1930 21:00,2219.8,404.2,703.09,610.09,2992.94,191.61,438.68,741.81,2735.25,767.26
3/01/1930 22:00,2150.75,391.62,681.22,591.11,2899.84,185.65,425.03,718.74,2650.16,743.4
3/01/1930 23:00,2090.63,380.68,662.17,574.59,2818.78,180.46,413.15,698.64,2576.08,722.62
4/01/1930 0:00,2016.11,367.11,638.57,554.11,2718.31,174.03,398.42,673.74,2484.26,696.86
4/01/1930 1:00,1970,358.71,623.97,541.44,2656.14,170.05,389.31,658.33,2427.44,680.92
4/01/1930 2:00,1938.13,352.91,613.87,532.68,2613.17,167.3,383.01,647.68,2388.17,669.91
4/01/1930 3:00,1929.59,351.35,611.17,530.33,2601.65,166.56,381.32,644.83,2377.64,666.95
4/01/1930 4:00,1949.14,354.91,617.36,535.7,2628.01,168.25,385.19,651.36,2401.74,673.71
4/01/1930 5:00,1977.78,360.13,626.43,543.57,2666.62,170.72,390.85,660.93,2437.02,683.61
4/01/1930 6:00,2013.65,366.66,637.79,553.43,2714.99,173.82,397.94,672.92,2481.22,696.01
4/01/1930 7:00,2144.82,390.55,679.34,589.48,2891.85,185.14,423.86,716.76,2642.86,741.35
4/01/1930 8:00,2293.39,417.6,726.4,630.32,3092.17,197.96,453.22,766.41,2825.93,792.7
4/01/1930 9:00,2411.56,439.11,763.82,662.79,3251.49,208.16,476.57,805.89,2971.53,833.54
4/01/1930 10:00,2601.93,473.78,824.12,715.12,3508.17,224.6,514.19,869.51,3206.11,899.35
4/01/1930 11:00,2677.29,487.5,847.99,735.83,3609.78,231.1,529.09,894.7,3298.97,925.39
4/01/1930 12:00,2641.65,481.01,836.7,726.03,3561.72,228.03,522.04,882.79,3255.05,913.08
4/01/1930 13:00,2640.5,480.8,836.34,725.72,3560.17,227.93,521.81,882.4,3253.63,912.68
4/01/1930 14:00,2603.01,473.98,824.46,715.41,3509.62,224.69,514.41,869.87,3207.44,899.72
4/01/1930 15:00,2573.29,468.56,815.05,707.25,3469.56,222.13,508.53,859.94,3170.82,889.45
4/01/1930 16:00,2461.06,448.13,779.5,676.4,3318.23,212.44,486.35,822.43,3032.52,850.65
4/01/1930 17:00,2323.88,423.15,736.05,638.7,3133.27,200.6,459.24,776.59,2863.49,803.24
4/01/1930 18:00,2221.57,404.52,703.65,610.58,2995.33,191.76,439.03,742.4,2737.43,767.88
4/01/1930 19:00,2125.42,387.01,673.2,584.15,2865.7,183.47,420.03,710.27,2618.95,734.64
4/01/1930 20:00,2011.26,366.23,637.04,552.78,2711.77,173.61,397.47,672.12,2478.28,695.18
4/01/1930 21:00,1985.55,361.54,628.89,545.71,2677.11,171.39,392.38,663.53,2446.6,686.3
4/01/1930 22:00,1932.28,351.84,612.02,531.07,2605.28,166.79,381.86,645.73,2380.96,667.88
4/01/1930 23:00,1890.4,344.22,598.76,519.56,2548.82,163.18,373.58,631.73,2329.36,653.41
5/01/1930 0:00,1820.58,331.51,576.64,500.37,2454.68,157.15,359.78,608.4,2243.33,629.28
5/01/1930 1:00,1777.78,323.71,563.09,488.61,2396.97,153.46,351.32,594.1,2190.59,614.48
5/01/1930 2:00,1743.29,317.43,552.16,479.13,2350.47,150.48,344.51,582.57,2148.09,602.56
5/01/1930 3:00,1747.99,318.29,553.65,480.42,2356.8,150.89,345.44,584.14,2153.88,604.18
5/01/1930 4:00,1800.57,327.86,570.3,494.87,2427.69,155.42,355.83,601.71,2218.66,622.36
5/01/1930 5:00,1865.69,339.72,590.93,512.77,2515.5,161.05,368.7,623.48,2298.91,644.87
5/01/1930 6:00,2049.67,373.22,649.2,563.33,2763.56,176.93,405.06,684.96,2525.62,708.46
5/01/1930 7:00,2343.74,426.77,742.34,644.15,3160.05,202.31,463.17,783.23,2887.96,810.1
5/01/1930 8:00,2798.85,509.63,886.49,769.24,3773.67,241.59,553.11,935.32,3448.75,967.41
5/01/1930 9:00,3015.93,549.16,955.25,828.9,4066.36,260.33,596.01,1007.86,3716.24,1042.44
5/01/1930 10:00,3092.53,563.11,979.51,849.95,4169.63,266.95,611.14,1033.46,3810.62,1068.92
5/01/1930 11:00,3176.51,578.4,1006.11,873.03,4282.87,274.19,627.74,1061.52,3914.11,1097.95
5/01/1930 12:00,3174.2,577.98,1005.38,872.4,4279.76,274,627.28,1060.75,3911.26,1097.15
5/01/1930 13:00,3156.03,574.67,999.63,867.41,4255.26,272.43,623.69,1054.68,3888.88,1090.87
5/01/1930 14:00,3135.94,571.02,993.26,861.88,4228.17,270.69,619.72,1047.97,3864.12,1083.92
5/01/1930 15:00,3026.78,551.14,958.69,831.88,4080.99,261.27,598.15,1011.49,3729.61,1046.19
5/01/1930 16:00,2866.2,521.9,907.83,787.75,3864.48,247.41,566.42,957.83,3531.75,990.69
5/01/1930 17:00,2729.26,496.96,864.45,750.11,3679.84,235.59,539.35,912.06,3363,943.36
5/01/1930 18:00,2366.22,430.86,749.46,650.33,3190.36,204.25,467.61,790.74,2915.66,817.87
5/01/1930 19:00,2312.02,420.99,732.3,635.44,3117.29,199.57,456.9,772.63,2848.88,799.14
5/01/1930 20:00,2279.23,415.02,721.91,626.42,3073.07,196.74,450.42,761.67,2808.47,787.81
5/01/1930 21:00,2197.86,400.2,696.14,604.06,2963.36,189.72,434.34,734.48,2708.21,759.68
5/01/1930 22:00,2099.63,382.32,665.03,577.06,2830.92,181.24,414.93,701.65,2587.18,725.73
5/01/1930 23:00,1994.56,363.18,631.75,548.19,2689.25,172.17,394.16,666.54,2457.7,689.41
6/01/1930 0:00,1904.49,346.78,603.22,523.43,2567.81,164.39,376.36,636.44,2346.72,658.28
6/01/1930 1:00,1853.68,337.53,587.13,509.47,2499.31,160.01,366.32,619.46,2284.11,640.72
6/01/1930 2:00,1844.14,335.79,584.1,506.84,2486.44,159.18,364.44,616.27,2272.35,637.42
6/01/1930 3:00,1839.52,334.95,582.64,505.57,2480.21,158.79,363.53,614.73,2266.66,635.82
6/01/1930 4:00,1857.07,338.15,588.2,510.4,2503.88,160.3,366.99,620.59,2288.29,641.89
6/01/1930 5:00,1934.59,352.26,612.75,531.7,2608.4,166.99,382.31,646.5,2383.81,668.68
6/01/1930 6:00,2134.81,388.72,676.17,586.73,2878.36,184.28,421.88,713.41,2630.53,737.89
6/01/1930 7:00,2396.09,436.3,758.92,658.54,3230.63,206.83,473.51,800.72,2952.46,828.2
6/01/1930 8:00,2796.54,509.21,885.76,768.6,3770.55,241.4,552.65,934.55,3445.9,966.61
6/01/1930 9:00,2984.75,543.49,945.38,820.33,4024.32,257.64,589.85,997.44,3677.82,1031.67
6/01/1930 10:00,3079.52,560.74,975.39,846.38,4152.09,265.82,608.57,1029.11,3794.59,1064.42
6/01/1930 11:00,3117.7,567.69,987.48,856.87,4203.57,269.12,616.12,1041.87,3841.64,1077.62
6/01/1930 12:00,3086.14,561.95,977.49,848.2,4161.02,266.39,609.88,1031.32,3802.75,1066.71
6/01/1930 13:00,3091.29,562.89,979.12,849.61,4167.97,266.84,610.9,1033.05,3809.1,1068.49
6/01/1930 14:00,3010.23,548.13,953.45,827.33,4058.68,259.84,594.88,1005.96,3709.22,1040.47
6/01/1930 15:00,2946.19,536.46,933.16,809.73,3972.32,254.31,582.22,984.55,3630.3,1018.34
6/01/1930 16:00,2810.7,511.79,890.25,772.49,3789.65,242.62,555.45,939.28,3463.36,971.51
6/01/1930 17:00,2611.63,475.55,827.19,717.78,3521.25,225.43,516.11,872.75,3218.06,902.7
6/01/1930 18:00,2295.16,417.92,726.96,630.8,3094.56,198.12,453.57,767,2828.11,793.31
6/01/1930 19:00,2244.28,408.66,710.84,616.82,3025.95,193.73,443.51,749.99,2765.41,775.73
6/01/1930 20:00,2203.17,401.17,697.82,605.52,2970.53,190.18,435.39,736.26,2714.76,761.52
6/01/1930 21:00,2116.03,385.3,670.22,581.57,2853.03,182.65,418.17,707.13,2607.38,731.4
6/01/1930 22:00,1981.93,360.89,627.75,544.72,2672.23,171.08,391.67,662.32,2442.14,685.05
6/01/1930 23:00,1899.87,345.94,601.76,522.16,2561.58,164,375.45,634.9,2341.03,656.68
7/01/1930 0:00,1835.36,334.2,581.32,504.43,2474.61,158.43,362.7,613.34,2261.54,634.38
7/01/1930 1:00,1797.64,327.33,569.38,494.06,2423.75,155.17,355.25,600.73,2215.06,621.35
7/01/1930 2:00,1781.48,324.38,564.26,489.62,2401.95,153.78,352.05,595.33,2195.14,615.76
7/01/1930 3:00,1774.39,323.09,562.01,487.68,2392.4,153.16,350.66,592.97,2186.41,613.31
7/01/1930 4:00,1816.89,330.83,575.47,499.35,2449.7,156.83,359.05,607.17,2238.77,628
7/01/1930 5:00,1875.24,341.46,593.95,515.39,2528.37,161.87,370.58,626.67,2310.67,648.17
7/01/1930 6:00,2025.73,368.86,641.62,556.75,2731.28,174.86,400.33,676.96,2496.12,700.19
7/01/1930 7:00,2274,414.07,720.25,624.99,3066.01,196.29,449.39,759.92,2802.02,786
7/01/1930 8:00,2785.14,507.14,882.15,765.47,3755.19,240.41,550.4,930.74,3431.86,962.67
7/01/1930 9:00,2984.75,543.49,945.38,820.33,4024.32,257.64,589.85,997.44,3677.82,1031.67
7/01/1930 10:00,2989.14,544.29,946.77,821.54,4030.24,258.02,590.71,998.91,3683.23,1033.18
7/01/1930 11:00,3027.94,551.35,959.05,832.2,4082.55,261.37,598.38,1011.87,3731.04,1046.59
7/01/1930 12:00,3043.03,554.1,963.83,836.35,4102.9,262.67,601.36,1016.92,3749.63,1051.81
7/01/1930 13:00,3105.23,565.42,983.53,853.44,4186.76,268.04,613.65,1037.7,3826.27,1073.31
7/01/1930 14:00,2995.38,545.42,948.74,823.25,4038.65,258.56,591.95,1000.99,3690.91,1035.34
7/01/1930 15:00,3016.7,549.3,955.49,829.11,4067.4,260.4,596.16,1008.12,3717.19,1042.71
7/01/1930 16:00,2931.56,533.8,928.53,805.71,3952.6,253.05,579.33,979.67,3612.28,1013.28
7/01/1930 17:00,2729.1,496.94,864.4,750.07,3679.63,235.57,539.32,912.01,3362.81,943.3
7/01/1930 18:00,2400.4,437.08,760.29,659.73,3236.44,207.2,474.37,802.16,2957.78,829.69
7/01/1930 19:00,2332.35,424.69,738.74,641.02,3144.69,201.33,460.92,779.42,2873.92,806.16
7/01/1930 20:00,2272.46,413.79,719.77,624.56,3063.94,196.16,449.08,759.41,2800.13,785.46
7/01/1930 21:00,2201.79,400.92,697.38,605.14,2968.66,190.06,435.12,735.79,2713.05,761.04
7/01/1930 22:00,2068.77,376.7,655.25,568.58,2789.3,178.57,408.83,691.34,2549.14,715.06
7/01/1930 23:00,1968.15,358.38,623.38,540.93,2653.65,169.89,388.95,657.72,2425.16,680.28
8/01/1930 0:00,1890.02,344.15,598.63,519.45,2548.3,163.15,373.5,631.61,2328.89,653.28
8/01/1930 1:00,1860.92,338.85,589.42,511.46,2509.07,160.63,367.75,621.88,2293.03,643.22
8/01/1930 2:00,1856.53,338.05,588.03,510.25,2503.15,160.25,366.89,620.41,2287.62,641.7
8/01/1930 3:00,1857.07,338.15,588.2,510.4,2503.88,160.3,366.99,620.59,2288.29,641.89
8/01/1930 4:00,1920.81,349.76,608.39,527.92,2589.82,165.8,379.59,641.9,2366.83,663.92
8/01/1930 5:00,1993.63,363.02,631.45,547.93,2688,172.09,393.98,666.23,2456.56,689.09
8/01/1930 6:00,2157.76,392.9,683.44,593.04,2909.29,186.26,426.42,721.08,2658.79,745.82
8/01/1930 7:00,2446.89,445.55,775.02,672.51,3299.13,211.21,483.55,817.7,3015.07,845.76
8/01/1930 8:00,2804.23,510.62,888.2,770.72,3780.93,242.06,554.17,937.12,3455.39,969.27
8/01/1930 9:00,3023.78,550.59,957.74,831.06,4076.95,261.01,597.56,1010.49,3725.91,1045.16
8/01/1930 10:00,3174.74,578.08,1005.55,872.55,4280.48,274.04,627.39,1060.93,3911.93,1097.33
8/01/1930 11:00,3241.79,590.29,1026.79,890.98,4370.89,279.83,640.64,1083.34,3994.54,1120.51
8/01/1930 12:00,3233.17,588.72,1024.06,888.61,4359.26,279.09,638.94,1080.46,3983.92,1117.53
8/01/1930 13:00,3210.07,584.51,1016.74,882.26,4328.12,277.09,634.37,1072.74,3955.46,1109.55
8/01/1930 14:00,3201.14,582.89,1013.91,879.8,4316.08,276.32,632.61,1069.76,3944.46,1106.46
8/01/1930 15:00,3179.9,579.02,1007.18,873.97,4287.44,274.49,628.41,1062.66,3918.28,1099.12
8/01/1930 16:00,3071.59,559.3,972.88,844.2,4141.4,265.14,607.01,1026.46,3784.82,1061.68
8/01/1930 17:00,2915.63,530.9,923.48,801.33,3931.12,251.68,576.19,974.34,3592.64,1007.77
8/01/1930 18:00,2753.43,501.36,872.11,756.75,3712.43,237.67,544.13,920.14,3392.78,951.71
8/01/1930 19:00,2672.44,486.62,846.46,734.5,3603.24,230.68,528.13,893.08,3293,923.72
8/01/1930 20:00,2583.07,470.34,818.15,709.93,3482.74,222.97,510.47,863.21,3182.87,892.83
8/01/1930 21:00,2372.99,432.09,751.61,652.19,3199.49,204.84,468.95,793,2924.01,820.21
8/01/1930 22:00,2140.82,389.82,678.07,588.38,2886.45,184.79,423.07,715.42,2637.92,739.96
8/01/1930 23:00,2047.06,372.74,648.37,562.61,2760.04,176.7,404.54,684.08,2522.39,707.56
9/01/1930 0:00,1988.86,362.15,629.94,546.62,2681.57,171.68,393.04,664.64,2450.68,687.44
9/01/1930 1:00,1936.51,352.62,613.36,532.23,2610.99,167.16,382.69,647.14,2386.18,669.35
9/01/1930 2:00,1905.11,346.9,603.41,523.6,2568.64,164.45,376.49,636.65,2347.48,658.49
9/01/1930 3:00,1889.25,344.01,598.39,519.24,2547.26,163.08,373.35,631.35,2327.94,653.01
9/01/1930 4:00,1922.58,350.08,608.95,528.4,2592.2,165.96,379.94,642.49,2369.01,664.53
9/01/1930 5:00,2005.18,365.12,635.11,551.1,2703.57,173.09,396.26,670.09,2470.79,693.08
9/01/1930 6:00,2124.81,386.9,673,583.98,2864.86,183.41,419.9,710.07,2618.19,734.43
9/01/1930 7:00,2446.74,445.52,774.97,672.46,3298.92,211.2,483.52,817.65,3014.88,845.7
9/01/1930 8:00,2874.29,523.37,910.39,789.97,3875.38,248.11,568.02,960.53,3541.71,993.48
9/01/1930 9:00,3089.22,562.51,978.46,849.04,4165.17,266.66,610.49,1032.35,3806.54,1067.77
9/01/1930 10:00,3151.49,573.85,998.19,866.16,4249.14,272.04,622.8,1053.16,3883.28,1089.3
9/01/1930 11:00,3187.9,580.48,1009.72,876.17,4298.23,275.18,629.99,1065.33,3928.15,1101.88
9/01/1930 12:00,3248.56,591.52,1028.93,892.84,4380.02,280.41,641.98,1085.6,4002.89,1122.85
9/01/1930 13:00,3131.79,570.26,991.95,860.74,4222.57,270.33,618.9,1046.58,3859,1082.49
9/01/1930 14:00,3130.17,569.96,991.43,860.3,4220.39,270.19,618.58,1046.04,3857,1081.93
9/01/1930 15:00,3065.66,558.22,971,842.57,4133.41,264.63,605.83,1024.48,3777.52,1059.63
9/01/1930 16:00,2961.12,539.18,937.89,813.84,3992.46,255.6,585.18,989.55,3648.7,1023.5
9/01/1930 17:00,2802,510.21,887.49,770.1,3777.92,241.87,553.73,936.37,3452.64,968.5
9/01/1930 18:00,2451.28,446.35,776.41,673.71,3305.05,211.59,484.42,819.17,3020.48,847.27
9/01/1930 19:00,2380.69,433.49,754.05,654.31,3209.87,205.5,470.47,795.58,2933.49,822.87
9/01/1930 20:00,2319.49,422.35,734.66,637.49,3127.35,200.22,458.38,775.13,2858.08,801.72
9/01/1930 21:00,2283.62,415.82,723.3,627.63,3078.99,197.12,451.29,763.14,2813.88,789.32
9/01/1930 22:00,2086.01,379.84,660.71,573.32,2812.55,180.06,412.24,697.1,2570.39,721.02
9/01/1930 23:00,2020.73,367.95,640.04,555.38,2724.54,174.43,399.34,675.29,2489.95,698.46
10/01/1930 0:00,1985.09,361.46,628.75,545.58,2676.48,171.35,392.29,663.38,2446.03,686.14
10/01/1930 1:00,1953.91,355.78,618.87,537.01,2634.45,168.66,386.13,652.96,2407.62,675.36
10/01/1930 2:00,1930.36,351.49,611.41,530.54,2602.69,166.63,381.48,645.09,2378.59,667.22
10/01/1930 3:00,1934.05,352.17,612.58,531.56,2607.67,166.95,382.21,646.32,2383.14,668.5
10/01/1930 4:00,1935.44,352.42,613.02,531.94,2609.54,167.07,382.48,646.78,2384.85,668.97
10/01/1930 5:00,1989.63,362.29,630.19,546.83,2682.61,171.74,393.19,664.89,2451.63,687.71
10/01/1930 6:00,2045.21,372.41,647.79,562.11,2757.54,176.54,404.17,683.47,2520.11,706.92
10/01/1930 7:00,2250.59,409.8,712.84,618.55,3034.46,194.27,444.76,752.1,2773.19,777.91
10/01/1930 8:00,2529.11,460.52,801.06,695.1,3409.98,218.31,499.8,845.18,3116.37,874.17
10/01/1930 9:00,2782.06,506.58,881.18,764.62,3751.04,240.15,549.79,929.71,3428.07,961.61
10/01/1930 10:00,2893.69,526.9,916.53,795.3,3901.54,249.78,571.85,967.01,3565.61,1000.19
10/01/1930 11:00,2934.87,534.4,929.58,806.62,3957.07,253.34,579.99,980.77,3616.36,1014.42
10/01/1930 12:00,2954.27,537.94,935.72,811.95,3983.22,255.01,583.82,987.26,3640.26,1021.13
10/01/1930 13:00,2919.55,531.61,924.72,802.41,3936.41,252.01,576.96,975.65,3597.48,1009.13
10/01/1930 14:00,2900.77,528.19,918.77,797.25,3911.09,250.39,573.25,969.38,3574.34,1002.64
10/01/1930 15:00,2895.84,527.3,917.21,795.89,3904.44,249.97,572.28,967.73,3568.27,1000.93
10/01/1930 16:00,2719.86,495.25,861.48,747.53,3667.18,234.78,537.5,908.92,3351.43,940.11
10/01/1930 17:00,2486.92,452.84,787.7,683.51,3353.1,214.67,491.46,831.08,3064.39,859.59
10/01/1930 18:00,2307.1,420.09,730.74,634.08,3110.64,199.15,455.93,770.98,2842.81,797.44
10/01/1930 19:00,2252.59,410.17,713.48,619.1,3037.16,194.44,445.16,752.77,2775.65,778.6
10/01/1930 20:00,2232.66,406.54,707.16,613.62,3010.28,192.72,441.22,746.11,2751.09,771.71
10/01/1930 21:00,2178.08,396.6,689.87,598.62,2936.69,188.01,430.43,727.87,2683.83,752.84
10/01/1930 22:00,2119.5,385.93,671.32,582.52,2857.7,182.95,418.85,708.29,2611.65,732.59
10/01/1930 23:00,2020.11,367.84,639.84,555.21,2723.71,174.38,399.21,675.08,2489.19,698.24
11/01/1930 0:00,1948.68,354.83,617.21,535.58,2627.39,168.21,385.1,651.21,2401.17,673.55
11/01/1930 1:00,1915.5,348.79,606.71,526.46,2582.65,165.34,378.54,640.12,2360.28,662.08
11/01/1930 2:00,1899.1,345.8,601.51,521.95,2560.55,163.93,375.3,634.64,2340.08,656.42
11/01/1930 3:00,1883.78,343.01,596.66,517.74,2539.89,162.61,372.27,629.52,2321.2,651.12
11/01/1930 4:00,1906.03,347.06,603.71,523.85,2569.89,164.53,376.67,636.96,2348.62,658.81
11/01/1930 5:00,1933.82,352.12,612.51,531.49,2607.36,166.93,382.16,646.24,2382.86,668.42
11/01/1930 6:00,1958.22,356.57,620.24,538.2,2640.26,169.03,386.98,654.4,2412.93,676.85
11/01/1930 7:00,2013.65,366.66,637.79,553.43,2714.99,173.82,397.94,672.92,2481.22,696.01
11/01/1930 8:00,2216.95,403.68,702.19,609.31,2989.1,191.37,438.11,740.86,2731.74,766.28
11/01/1930 9:00,2394.47,436,758.41,658.1,3228.45,206.69,473.19,800.18,2950.47,827.64
11/01/1930 10:00,2626.26,478.21,831.83,721.8,3540.97,226.7,519,877.64,3236.08,907.75
11/01/1930 11:00,2738.96,498.73,867.52,752.78,3692.92,236.43,541.27,915.3,3374.95,946.71
11/01/1930 12:00,2754.66,501.59,872.5,757.09,3714.09,237.78,544.38,920.55,3394.3,952.14
11/01/1930 13:00,2800.46,509.93,887,769.68,3775.85,241.73,553.43,935.86,3450.74,967.97
11/01/1930 14:00,2797.15,509.33,885.96,768.77,3771.38,241.45,552.77,934.75,3446.66,966.82
11/01/1930 15:00,2730.03,497.1,864.69,750.32,3680.88,235.65,539.51,912.32,3363.95,943.62
11/01/1930 16:00,2562.36,466.57,811.59,704.24,3454.82,221.18,506.37,856.29,3157.35,885.67
