Index,SQ,CNSW,TAS,GG,SNW,NNSW,SNSW,CNQ,VIC,SA
21/01/2030 0:00,4576.6,830.49,1224.31,1121.28,5284.26,431.65,924.15,1578.14,4806.2,1801.1
21/01/2030 1:00,4448.49,820.69,1219.94,1110.73,5038.69,385.87,895.8,1536.01,4570.09,1669.08
21/01/2030 2:00,4353.97,835.83,1218.23,1113.03,4843.44,382.25,879.47,1508.2,4391.15,1613.95
21/01/2030 3:00,4309.31,846.24,1216.56,1115.53,4896.97,373.49,879.04,1492.6,4397.45,1583.2
21/01/2030 4:00,4353.22,861.4,1233.54,1114.08,5143.08,396.11,909.02,1494.15,4575.92,1573.78
21/01/2030 5:00,4547.63,873.17,1296.55,1111.4,5722.55,450.03,988.97,1528.51,5053.82,1650.03
21/01/2030 6:00,4537.81,832.38,1347.22,1099.82,6081.81,446.16,957.03,1440.21,5132.49,1713.51
21/01/2030 7:00,4217.44,759.18,1310.32,1095.39,5899.05,398.81,831.86,1272.7,4583.33,1582.22
21/01/2030 8:00,3738.69,684.82,1213.76,1077.14,5679.94,348.85,709.84,1130.56,3627.58,1317.7
21/01/2030 9:00,3124.92,590.34,1150.1,1061.12,5392.65,279.28,628.28,931.5,2351.28,600.46
21/01/2030 10:00,2722.64,545.69,1103.74,1056.18,5200.7,236.77,610.56,850.3,1608.85,264.41
21/01/2030 11:00,2541.85,540.55,1085.41,1044.95,5094.43,239.12,632.23,795.84,1408.05,131.58
21/01/2030 12:00,2664.86,515.54,1092.65,1044.15,4955.95,235.66,662.87,766.72,1497.7,130.69
21/01/2030 13:00,3139.47,560.18,1106.06,1038.97,5245.95,290.31,776.59,843.99,1896.26,227
21/01/2030 14:00,3600.26,607.61,1167.52,1048.09,5380.31,327.43,877.26,939,2634.81,448.7
21/01/2030 15:00,4323.06,662.16,1250.62,1064.47,5660.14,381.89,991.19,1120.75,3701.61,812.63
21/01/2030 16:00,5336.64,778.09,1346.05,1089.19,6205.08,483.22,1189.83,1421.76,5038.96,1323.43
21/01/2030 17:00,6203.82,892.46,1431.23,1106.45,6588.11,583.56,1346.19,1701.1,6093.64,1891.8
21/01/2030 18:00,6630.29,995.48,1476.62,1121.17,6990.23,651.66,1495.79,1927.03,6872.64,2470.11
21/01/2030 19:00,6727.46,1044.95,1471.16,1128.81,7206.59,668.75,1517.9,2016.68,7024.23,2767.65
21/01/2030 20:00,6432.55,1035.48,1447.34,1120.11,7007.92,635.28,1434.94,1942.87,6686.62,2672.23
21/01/2030 21:00,5979.68,1014.49,1407.41,1111.6,6627.92,607.63,1303.12,1845.51,6111.02,2480.67
21/01/2030 22:00,5508.34,972.45,1334.18,1103.92,6164.09,555.22,1188.12,1712.36,5507.66,2233.52
21/01/2030 23:00,4986.67,940.13,1288.07,1117.72,5750.22,525.28,1094.65,1636.22,5438.03,2106.99
22/01/2030 0:00,4617.38,913.11,1248.54,1111.25,5483.48,482.49,1048.75,1619.05,5104.47,2024.55
22/01/2030 1:00,4480.38,887.42,1214.36,1113.58,5165.15,413.44,1008.91,1573.98,4820.33,1895.31
22/01/2030 2:00,4312.87,860.11,1209.78,1117.59,4983.25,388.83,974.01,1536.31,4644.29,1814.49
22/01/2030 3:00,4285.55,846.76,1208.9,1121.68,4982.4,376.83,956.21,1525.41,4622.16,1759.11
22/01/2030 4:00,4372.14,855.64,1237.1,1115.16,5219.79,403.66,983.81,1520.88,4810.22,1761.16
22/01/2030 5:00,4552.53,851.7,1296.72,1112.16,5677.75,446.69,1034.83,1532.37,5284.49,1829.42
22/01/2030 6:00,4512.84,746.72,1328.7,1101.4,5835.12,386.81,958.08,1444.73,5364.45,1892.38
22/01/2030 7:00,4131.06,605.7,1287.71,1087.99,5499.86,278.86,782,1258.03,4676.3,1648.84
22/01/2030 8:00,3655.85,476.79,1194.51,1077.45,4958.03,154.78,611.26,1080.89,3728.35,1260.88
22/01/2030 9:00,3195.05,368.58,1096.92,1063.35,4432.3,35.53,490.87,898.25,2920.93,938.78
22/01/2030 10:00,2919.64,330.75,1053.1,1047.95,4303.75,-26,462.61,813.91,2340.15,764.34
22/01/2030 11:00,2774.79,332.26,995.27,1043.15,4358.45,-72.23,467.07,758.14,2131.84,672.82
22/01/2030 12:00,2732.38,390.06,987.18,1041.67,4726.79,-27.84,582.3,773.08,2244.62,709.86
22/01/2030 13:00,2989.42,469.12,1006.26,1031.67,5413.16,71.95,684.45,809.32,2881.8,858.1
22/01/2030 14:00,3535.48,570.23,1066.17,1040.68,6144.07,179.09,797.59,929.28,3496.87,1106.06
22/01/2030 15:00,4292.52,688.61,1135.74,1058.41,6957.86,316.13,954.23,1132.45,4339.2,1446.79
22/01/2030 16:00,5333.03,835.68,1237.05,1079.23,7822.11,443.76,1157.78,1403.74,5425.22,1918.59
22/01/2030 17:00,6253.35,1023.35,1335.95,1106.07,8335.13,583.8,1399.09,1699.3,6575.39,2395.95
22/01/2030 18:00,6716.31,1148.14,1399.6,1125.36,8582.38,679.74,1545.03,1914.9,7466.31,2855.07
22/01/2030 19:00,6840.24,1161.43,1401.86,1125.14,8439.08,691.53,1556.89,2009.27,7604.79,3090.48
22/01/2030 20:00,6562.32,1099.23,1376.8,1119.08,7965.93,644.12,1461.97,1975.67,7125.64,2991.68
22/01/2030 21:00,6065.91,1040.38,1317.14,1114.97,7298.99,614.18,1322.09,1880.68,6424.69,2746.16
22/01/2030 22:00,5557.46,986.77,1238.91,1107.33,6619.47,559.2,1208.46,1770.74,5715.09,2421.76
22/01/2030 23:00,5018.61,932.52,1200.34,1118.37,6081.82,525.05,1102.96,1666.67,5555.66,2230.24
23/01/2030 0:00,4658.45,905.47,1195.53,1120.55,5749.61,477.59,1046.94,1644.34,5200.41,2021.09
23/01/2030 1:00,4489.83,892.16,1182.51,1116.61,5406.04,411.19,1011.5,1594.09,4902.08,1822.48
23/01/2030 2:00,4404.69,862.85,1177,1116.81,5191.04,379.02,973.07,1571.3,4687.95,1740.52
23/01/2030 3:00,4343.84,863.74,1168.04,1118.87,5181.54,374.24,962.74,1553.2,4620.83,1692.01
23/01/2030 4:00,4400.2,865.41,1180.58,1116.48,5408.35,403.65,994.61,1553.49,4807.37,1701.03
23/01/2030 5:00,4588.54,876.11,1237.56,1109.64,5899.13,445.85,1061.94,1571.86,5288.97,1791.65
23/01/2030 6:00,4526.01,803.89,1284.05,1102.76,6111.4,400.16,1013.4,1459.24,5339.57,1872.89
23/01/2030 7:00,4125.36,717.25,1205.11,1088.18,5930.13,315.27,883.98,1282.68,4881.38,1646.64
23/01/2030 8:00,3679.88,584.14,1136.19,1074.13,5353.19,196.64,719.01,1151.09,4203.76,1239.81
23/01/2030 9:00,3224.88,469.87,1040.78,1061.36,4940.26,69.71,570.98,1005.96,2794.15,899.67
23/01/2030 10:00,2938,427.12,1039.27,1044.74,4927.6,28.35,544.66,888.53,1840.68,695.53
23/01/2030 11:00,2873.79,442.09,1064.36,1036.68,4919.7,22.02,577.63,835.59,1508.04,639.25
23/01/2030 12:00,2927.34,511.64,943.11,1037.9,5137.19,91.61,722.73,819.19,1436.9,671.1
23/01/2030 13:00,3161.12,630.35,926.18,1027.08,5754.41,238.77,843.67,836.33,1648.65,785.69
23/01/2030 14:00,3823.64,717.5,999.31,1041.16,6301.61,389.41,874.63,954.63,2255.6,1042.07
23/01/2030 15:00,4714.46,777.52,1104.92,1057.65,6250.88,476.01,963.07,1166.44,3130.43,1377.2
23/01/2030 16:00,5823.17,839.83,1206.77,1084.41,6410.31,599.34,1119.54,1462.47,4224.38,1811.62
23/01/2030 17:00,6498.99,927.99,1255.45,1105.42,6738.63,742.08,1319.11,1734.36,5253.24,2357.53
23/01/2030 18:00,6775.49,967.11,1300.67,1121.39,6930.86,780.16,1401.38,1935.33,6201.84,2895.48
23/01/2030 19:00,6898.05,991.61,1291.68,1121.83,7072.27,758.49,1425.93,2029.56,6652.37,3139.39
23/01/2030 20:00,6582.78,978.69,1279.96,1117,6833.35,700.31,1355.18,1969.06,6476.08,3028.29
23/01/2030 21:00,6090.36,968.99,1223.3,1113.13,6468.46,653.84,1241.07,1859.02,5972.76,2801.21
23/01/2030 22:00,5580.6,944.79,1169.13,1110.59,6084.12,593.32,1151.86,1728.34,5423.88,2514.05
23/01/2030 23:00,5050.21,909.75,1171.69,1119.89,5705.56,555.22,1067.97,1635.02,5368.01,2344.81
24/01/2030 0:00,4699.58,876.72,1193.06,1114.99,5461.52,502.1,1022.55,1624.52,5258.57,2202.03
24/01/2030 1:00,4516.42,866.38,1200.73,1113.88,5146.73,431.32,980.65,1580.13,5103.97,2074.75
24/01/2030 2:00,4415.96,835.73,1198.43,1114.38,4988.71,413.47,941.83,1551.83,4954.52,1983.87
24/01/2030 3:00,4369.77,823.53,1198.58,1120.54,4974.15,401.28,929.47,1533.04,4917.6,1938.66
24/01/2030 4:00,4422.33,840,1230.24,1107.68,5214.8,427.28,949.76,1541.8,5067.71,1951.12
24/01/2030 5:00,4621.71,831.59,1292.01,1104.43,5723.44,472.82,1004.69,1544.78,5496.69,2044.42
24/01/2030 6:00,4646.02,736.37,1310.46,1095.79,5971.48,429.85,931.25,1471.18,5476.13,2142.38
24/01/2030 7:00,4246.66,656.92,1266.9,1084.2,5851.13,395.36,841.65,1275.3,4658.58,2013.81
24/01/2030 8:00,3670.41,621.15,1190.09,1066.74,5579.72,366.76,759.91,1108.77,3819.92,1726.35
24/01/2030 9:00,3328.16,549.71,1100.74,1052.56,5357.21,330.17,720.56,1001.26,3189.19,1442.3
24/01/2030 10:00,3057.72,481.81,1042.39,1035.12,4953.84,268.59,655.03,866.51,2994.5,1274.75
24/01/2030 11:00,2965.71,410.39,1036.89,1037.05,4490.61,201.81,488.05,882.93,3073.49,1243.11
24/01/2030 12:00,3115.69,388.59,1033.08,1041.75,4152.6,123.45,450.6,940.41,3525.28,1228.21
24/01/2030 13:00,3258.08,446.83,1052.69,1031.53,4386.13,157.88,542.39,965.73,4218.22,1256.64
24/01/2030 14:00,3823.51,573.14,1082.78,1037.28,5043.85,274.56,719.43,1076.03,5214.46,1443.86
24/01/2030 15:00,4686.23,684.67,1057.44,1054.87,5577.15,385.7,884.85,1282.96,6199.23,1769.92
24/01/2030 16:00,5646.64,825.15,1165.44,1078.27,6221.78,521.8,1078.96,1506.21,7552.76,2190.69
24/01/2030 17:00,6475.25,981.61,1246.08,1097.8,6813.7,683.09,1300.44,1752.13,8946.97,2677.42
24/01/2030 18:00,6891.56,1107.49,1304.09,1112.9,7266.87,782.04,1490.98,1968.17,10045.17,3146.79
24/01/2030 19:00,6997.54,1140.46,1333.88,1119.49,7452.89,793.87,1532.97,2050.36,10350.7,3464.25
24/01/2030 20:00,6709.88,1102.39,1329.48,1114.49,7168.81,737.12,1441.74,1990.88,9765.53,3425.92
24/01/2030 21:00,6167.37,1046.93,1289.52,1108.59,6793.36,686.95,1321.88,1896.46,8574.21,3224.02
24/01/2030 22:00,5662.09,982.94,1228.26,1110.64,6288.49,619.17,1208.81,1784.3,7600.48,2928.7
24/01/2030 23:00,5128.35,944.63,1213.58,1115.88,5819.05,574.1,1117.57,1694.82,7107.92,2762.24
25/01/2030 0:00,4792.59,910.47,1215.2,1120.28,5548.28,508.99,1067.58,1680.13,6657.38,2639.62
25/01/2030 1:00,4628.62,898.25,1218.23,1120.38,5233.88,429.05,1035.59,1620.83,6271.53,2486.99
25/01/2030 2:00,4531.54,877.97,1206.48,1117.66,5065.13,395.6,1008.33,1600.46,6068.56,2359.56
25/01/2030 3:00,4497.3,875.76,1171.82,1116.04,5067.05,390.85,998.47,1585.7,6163.91,2249.39
25/01/2030 4:00,4539.77,879.06,1199.88,1112.53,5269.82,411.08,1019.65,1603.09,6381.96,2213.26
25/01/2030 5:00,4740.37,883.66,1226.59,1113.02,5732.93,452.18,1070.9,1620.44,7014.48,2265.35
25/01/2030 6:00,4775.76,776.67,1250.02,1107.83,5903.16,383.36,968.46,1550.99,7524.61,2284.77
25/01/2030 7:00,4495.75,641.82,1176.53,1089.6,5619.42,278.43,786.59,1415.06,7385,1990.46
25/01/2030 8:00,4243.01,523.53,1163.78,1080.15,5213,178.21,629.64,1268.53,7003.75,1632.78
25/01/2030 9:00,4043.26,442.43,1171.31,1077.07,4877.11,76.03,529.8,1202.88,6783.81,1255.52
25/01/2030 10:00,3946.22,396.34,1208.98,1068.37,4664.36,4.07,474.45,1157.1,6656,1236.32
25/01/2030 11:00,3180.38,403.28,1211.3,1053.63,4694.53,-36.5,459.54,982.17,6423,1501.79
25/01/2030 12:00,3131.32,440.41,1245.85,1057.32,4947.03,-22.87,485.18,941.12,6744.7,1566.54
25/01/2030 13:00,3460.19,497,1257.55,1053.54,5463.92,44.55,572.88,1022.1,7294.69,1508.24
25/01/2030 14:00,3903.47,607.55,1266.19,1064.89,6210.2,158.87,735.69,1110.24,6789.79,1483.57
25/01/2030 15:00,4635.47,743.32,1309.01,1068.67,7062.23,306.34,920.28,1242.56,6821.1,1791.81
25/01/2030 16:00,5563.21,908.38,1327.21,1087.54,7983.76,472.2,1162.48,1454.99,7316.8,1727.14
25/01/2030 17:00,6362.74,1074.8,1335,1115.95,8624.28,641.65,1382,1676.98,7695.98,1943.75
25/01/2030 18:00,6687.52,1188.07,1323.26,1122.11,8926.26,738.8,1578.34,1872.73,7872.14,2086.22
25/01/2030 19:00,6724.5,1211.62,1317.12,1125.66,8882.69,755.82,1635.74,1926.81,7872.03,2103.38
25/01/2030 20:00,6487.9,1168.65,1330.16,1124.59,8482.73,703.03,1561.42,1902.21,7389.31,2102.45
25/01/2030 21:00,6098.71,1110.92,1334.65,1116.27,7866.87,661.03,1455.08,1833.09,6756.82,2043.89
25/01/2030 22:00,5653.66,1044.03,1290.4,1114.1,7132.04,593.62,1322.49,1728.73,6169.08,1946.25
25/01/2030 23:00,5125.3,993.33,1256.46,1123.22,6501.53,551.18,1215.13,1653.12,5780.02,1931.86
26/01/2030 0:00,4719.4,940.57,1223.94,1126.37,6006.67,483.33,1140.15,1627.18,5341.26,1859.19
26/01/2030 1:00,4532.87,917.15,1206.37,1126.76,5561.98,417.94,1087.58,1591.6,4932.06,1713.16
26/01/2030 2:00,4407.24,895.57,1207.17,1124.24,5309.3,385.76,1042.68,1567.28,4723.16,1639.93
26/01/2030 3:00,4324.69,891.94,1204.84,1120.22,5226.98,376.03,1021.48,1558.15,4646.9,1607.46
26/01/2030 4:00,4278.53,881.93,1209.36,1118.48,5255.58,386.27,1010.23,1554.21,4658.73,1579.62
26/01/2030 5:00,4314.47,872.15,1226.64,1125.83,5363.63,408.72,1003.73,1577.46,4773.65,1584.04
26/01/2030 6:00,4051.57,771.72,1234.36,1116.59,5271.07,355.61,866.16,1475.87,4594.41,1537.35
26/01/2030 7:00,3579.9,654.42,1204.5,1091.16,5085.94,232.55,690.17,1317.65,3997.81,1206.9
26/01/2030 8:00,3103.96,539.76,1165.14,1079.54,5012.16,125.98,539.03,1152.52,3080.81,775.47
26/01/2030 9:00,2594.2,484.44,1079.46,1069.18,4978.91,24.11,445.3,1027.66,2319.8,299.87
26/01/2030 10:00,2209.12,464.17,1007.71,1048.56,4963.68,-38.28,409.89,909.71,1426.74,-226.55
26/01/2030 11:00,2017.31,451.48,961.7,1052.78,4936.06,-72.37,394.6,811.47,866.64,-399.93
26/01/2030 12:00,1958.34,479.88,925.9,1043.52,4957.51,-73.32,410.22,769.11,640.67,-401.95
26/01/2030 13:00,2161.05,540.68,935.87,1043.61,5174.64,-3.7,517.99,800.17,802.94,-318.04
26/01/2030 14:00,2715.5,642.04,983.64,1058.61,5720.15,125.87,680.91,889.04,1398.51,63.15
26/01/2030 15:00,3610.42,810.7,1064.89,1069.53,6501.08,311.49,958.93,1082.96,2550.4,381.26
26/01/2030 16:00,4615.09,947.74,1165.99,1088.81,7075.88,481.06,1116.88,1297.08,3684.86,915.53
26/01/2030 17:00,5591.61,1076.15,1263.8,1113.5,7475.51,632.4,1270.98,1600.05,5020.1,1382.49
26/01/2030 18:00,6028.78,1190.89,1313.95,1127.18,7755.98,717.11,1424.59,1774.59,5840.89,1693.23
26/01/2030 19:00,6115.17,1225.21,1330.29,1124.82,7736.81,722.94,1456.32,1835.11,6136.38,1933
26/01/2030 20:00,5872.62,1167.94,1315.72,1118.4,7490.38,668.51,1360.52,1793.74,5997.22,1892.46
26/01/2030 21:00,5559.85,1090.15,1292.44,1122.68,7131.17,615.7,1260.89,1727.8,5638.44,1828.58
26/01/2030 22:00,5229.66,1033.69,1242.45,1121.72,6553.81,545.19,1149.79,1634.31,5150.65,1734.5
26/01/2030 23:00,4789.22,980.93,1221.24,1113.27,5984.64,498.89,1053.99,1595.97,5092.65,1751.33
27/01/2030 0:00,4463.37,957.73,1189.86,1116.79,5662.94,454.57,1001.08,1574.78,4788.51,1726.35
27/01/2030 1:00,4294.63,942.34,1170.9,1122.15,5304,403.08,963.57,1525.73,4532.81,1577.55
27/01/2030 2:00,4172.61,929.08,1163.6,1117.05,5117.68,381.97,933.01,1505.53,4360.67,1513.44
27/01/2030 3:00,4111.44,907.75,1181.98,1119.02,5040.89,366.44,910.54,1501.82,4276.57,1473.98
27/01/2030 4:00,4085.25,907.28,1173.33,1115.97,5024.5,368.81,896.71,1515.64,4254.28,1462.88
27/01/2030 5:00,4053.8,891.09,1187.79,1115.73,5081.34,382.09,891.61,1516.56,4347,1474.56
27/01/2030 6:00,3660.03,830.21,1181.72,1108.64,4934.36,343.76,794.57,1373.79,4263.89,1435.39
27/01/2030 7:00,2932.33,758.08,1174.62,1087.1,4696,254.06,695.37,1137.2,3891.72,1170.04
27/01/2030 8:00,2439.07,646.74,1124.23,1070.61,4553.54,134.02,529.68,1000.32,2738.45,682.66
27/01/2030 9:00,1919.36,610.55,1058.82,1061.32,4658.49,54.02,434.43,873.55,1951.77,223.65
27/01/2030 10:00,1465.79,544.32,1025.38,1043.02,4710.01,-20.18,315.51,737.92,1460.24,-83.81
27/01/2030 11:00,1324.04,538.89,1023.18,1037.16,4812.65,-49.96,260.37,648.02,1506.04,-254.2
27/01/2030 12:00,1427.96,558.01,1030.01,1038.6,4966.51,-26.89,244.53,597.38,1303.07,-282.45
27/01/2030 13:00,1878.06,614.33,1028.36,1045.81,5241.93,57.8,331.19,678.8,1052.44,-233.78
27/01/2030 14:00,2598.06,729.46,1046.49,1061.47,5846.89,207.08,485.01,847.72,1439.69,-270.71
27/01/2030 15:00,3500.05,911.39,1017.46,1079.48,6711.67,425.25,704.45,1006.02,2301.65,-149.66
27/01/2030 16:00,4549.41,1017.13,972.62,1099.86,6765.07,566.37,820.58,1234.54,3526.43,258.05
27/01/2030 17:00,5555.94,1083.31,1085.98,1119.45,6948.77,687.48,925.7,1538.6,4326.3,835.77
27/01/2030 18:00,6069.32,1092.78,1157.65,1133.67,7054.56,722.89,995.41,1761.28,5050.91,1375.23
27/01/2030 19:00,6174.19,1090.97,1199.35,1142.62,7135.94,714.01,1026.45,1835.2,5523.63,1775.35
27/01/2030 20:00,5904.97,1042.33,1209.51,1139.23,6982.49,661.01,1010.32,1777.73,5484.9,1832.63
27/01/2030 21:00,5600.58,992.28,1207.44,1129.74,6726.34,600.89,970.45,1716.12,5245.37,1790.1
27/01/2030 22:00,5292.73,946.01,1202.14,1123.23,6273.06,523.71,915.1,1641.73,4890.09,1699.86
27/01/2030 23:00,4833.37,910.53,1189.14,1118.99,5809.59,473.3,858.57,1581,4898.68,1711.24
22/04/2030 0:00,3906.8,814.7,1162.09,1108.08,5073.6,377.43,752.57,1570.02,4711.94,1763.92
22/04/2030 1:00,3778.31,809.39,1196.72,1109.62,4866.44,365.64,739.37,1540.23,4506.99,1615.48
22/04/2030 2:00,3715.48,817.21,1196.33,1109.3,4649.99,325.39,726.2,1516.29,4316.39,1496.73
22/04/2030 3:00,3704.06,807.68,1182.69,1116.21,4521.49,293.52,710.4,1494.05,4204.44,1423.39
22/04/2030 4:00,3713.89,804.15,1178.71,1110.81,4522.4,293.07,704,1504.35,4167.42,1390.3
22/04/2030 5:00,3821.86,808.12,1155.87,1111.21,4632.52,312.75,722.67,1506.2,4267.8,1385.87
22/04/2030 6:00,3895.47,808.89,1145.57,1106.59,4802.01,345.85,744.05,1521.12,4422.08,1421.21
22/04/2030 7:00,3225.93,702.35,1156.54,1087.12,4468.14,264.9,600.09,1281.06,4435.83,1358.48
22/04/2030 8:00,2668.13,539.81,1107.11,1069.93,3883.01,122.54,374.96,1042.69,4128.9,704.77
22/04/2030 9:00,2191.29,423.83,1060.64,1056.26,3359.21,21.61,208.17,915.37,3904.99,209.63
22/04/2030 10:00,2243.27,349.84,1032.99,1062.2,2839.63,-46.77,99.34,912.97,3821.98,13.6
22/04/2030 11:00,2177.33,324.62,1007.2,1068.87,2652.19,-79.27,70.79,938.01,3620.49,-90.27
22/04/2030 12:00,2314.33,335.09,968.12,1065.12,2720.24,-89.08,96.35,982.15,3669.49,-321.86
22/04/2030 13:00,2470.17,407.3,960.02,1065.02,2995.96,-54.56,172.76,1038.66,3777.29,-332.74
22/04/2030 14:00,2854.67,514.09,1023.39,1079.46,3612.45,45.24,325.62,1161.11,3749.72,-258.66
22/04/2030 15:00,3637.75,666.88,1056.58,1098.24,4414.58,193.29,573.75,1364.07,3961.37,40.88
22/04/2030 16:00,4442.2,785.83,1136.98,1111.9,5312.47,352.14,746.11,1576.9,4687.57,555.75
22/04/2030 17:00,5211.15,920.27,1328.97,1129.6,6127.02,518.94,945.66,1796.82,5587.02,1317.08
22/04/2030 18:00,5307.63,947.08,1385.71,1137.85,6257.1,539.09,991.65,1893.48,6034.44,1862.79
22/04/2030 19:00,5237.67,926.8,1363.51,1134.18,6174.2,507.59,966.07,1895.17,5992.09,1902.73
22/04/2030 20:00,5089.92,918.37,1347.36,1133.56,6021.05,482.93,929.31,1833.14,5799.33,1874.96
22/04/2030 21:00,4794.98,907.1,1298.33,1130.34,5776.22,470.12,889.62,1752.92,5550.25,1822.23
22/04/2030 22:00,4536.81,915.23,1229.75,1119.76,5502.13,470.91,872.88,1632.5,5118,1717.41
22/04/2030 23:00,4217.45,893.49,1164.75,1114.51,5365.6,463.64,819.33,1562.61,5157.65,1739.68
23/04/2030 0:00,3926.66,853.15,1129.41,1113.84,5265.72,469.88,797.69,1585.64,4970.83,1772.8
23/04/2030 1:00,3794.63,841.17,1115.48,1114.19,5010.45,447.52,784.94,1557.79,4726.73,1640.31
23/04/2030 2:00,3742.89,824.36,1108.7,1111.74,4712.73,379.18,748.33,1538.05,4467.62,1553.83
23/04/2030 3:00,3737.65,807.97,1117.96,1115.62,4616.16,337.62,730.51,1524.04,4337.26,1502.64
23/04/2030 4:00,3832.28,809.38,1130.85,1115.87,4659.98,323.7,724.71,1520.29,4332.84,1476.2
23/04/2030 5:00,4119.37,812.84,1170.63,1110.55,4860.75,350.22,751.44,1541.48,4592.56,1490.63
23/04/2030 6:00,4542.88,824.38,1253.78,1094.32,5283.99,407.12,823.59,1596.25,5188.77,1562.75
23/04/2030 7:00,4322.24,716.41,1313.71,1088,5012.34,300.43,709.01,1491.78,5473.05,1548.91
23/04/2030 8:00,3823.13,607.86,1249.97,1080.08,4515.45,173.36,581.32,1376.01,4943.34,937.2
23/04/2030 9:00,3613.63,496.66,1153.07,1076.31,4159.32,99.38,438.41,1304.91,4592.53,402.54
23/04/2030 10:00,3436.93,400.41,1057.87,1076.82,4018.71,61.53,268.08,1241.55,4445.85,-33.27
23/04/2030 11:00,3430.07,364.24,976.41,1076.85,3854.5,7.76,167.13,1249.9,4161.17,-345.3
23/04/2030 12:00,3358.35,387.28,946.44,1070.42,3884.82,16.08,185.34,1226.14,4194.68,-447.99
23/04/2030 13:00,3359.72,429.57,968.03,1075.16,4109.19,57.51,264.63,1227.1,4189.32,-418.73
23/04/2030 14:00,3800.08,510.8,1044.7,1090.62,4499.72,152.41,375.42,1356.43,4143.94,-204.05
23/04/2030 15:00,4330.79,617.17,1136.66,1092.13,5038.69,268.91,528.15,1472.95,4440,131.15
23/04/2030 16:00,4900.37,779.26,1251.86,1099.59,5871.58,417.65,767.88,1622.04,5238.61,709.87
23/04/2030 17:00,5500.11,927.77,1375.79,1106.54,6608.12,552.95,1005.93,1808.97,6171.77,1462.37
23/04/2030 18:00,5461.94,966.42,1408.48,1113.6,6656.91,567.99,1062.35,1899.22,6478.54,2013.56
23/04/2030 19:00,5445.81,953.93,1383.38,1111.75,6559.37,533.47,1029.51,1918.51,6430.76,2046.71
23/04/2030 20:00,5330.8,943.94,1329.43,1108.01,6351.87,509.78,993.86,1858.23,6200.45,2007.64
23/04/2030 21:00,5011.47,925.88,1274.63,1100.66,6028.14,499.08,944.72,1784.92,5853.81,1921.62
23/04/2030 22:00,4724.11,919.55,1195.43,1097.54,5692.56,491.53,911.77,1672.36,5343.53,1787.31
23/04/2030 23:00,4349.99,898.73,1136.22,1109.38,5502.13,479.36,849.35,1589.4,5313.4,1776.67
24/04/2030 0:00,4037.99,887.23,1139.81,1109.24,5334.09,475.75,818.24,1596.78,5038.13,1789.82
24/04/2030 1:00,3886.16,855.64,1127.48,1111.87,5064.75,451.13,798.23,1573.98,4740.59,1668.85
24/04/2030 2:00,3814.29,836.25,1123.41,1114.77,4773.62,378.43,767.88,1554.9,4456.89,1589.66
24/04/2030 3:00,3809.14,809.87,1123.85,1121.93,4642.86,337.5,740.31,1543.95,4353.16,1527.73
24/04/2030 4:00,3891.75,804.44,1132.15,1118.39,4648.61,324.59,728.12,1537.09,4364.52,1509.07
24/04/2030 5:00,4172.81,818.1,1173.03,1111.99,4869.13,352.45,762.41,1570.43,4596.52,1527.61
24/04/2030 6:00,4504.28,831.04,1258.51,1095.55,5290.72,409.3,831.19,1614.44,5119.44,1620.91
24/04/2030 7:00,4063.64,683.78,1351.94,1082.27,4911.28,293.96,667.99,1476.75,5522.58,1624.24
24/04/2030 8:00,3106.55,532.77,1358.84,1070.38,4285.7,150.07,409.13,1213.47,5332.99,1063.09
24/04/2030 9:00,2683.07,425.68,1297.75,1065.43,3800.53,61.45,258.06,1074.32,4960.94,490.94
24/04/2030 10:00,2403.85,342.86,1199.82,1058.49,3412.5,-7.19,130.66,1024.26,4441.63,-5.65
24/04/2030 11:00,2292.95,274.97,1189.63,1066.03,3145.47,-56.85,49.76,1038.33,4066.87,-260.2
24/04/2030 12:00,2390.99,273.81,1176.85,1068.99,3082.78,-79.28,55.58,1069.12,4044.82,-340.25
24/04/2030 13:00,2537.35,319.46,1158.15,1065.14,3229.49,-66.4,106.48,1099.11,2882.96,-284.27
24/04/2030 14:00,3029.5,426.34,1185.13,1079.03,3821.02,42.04,258.44,1230.47,3328.66,-122.03
24/04/2030 15:00,4032.95,559.36,1193.9,1101.44,4590.61,176.34,483.59,1461.29,5074.16,202.92
24/04/2030 16:00,4706.4,718.6,1287.8,1108,5555.34,347.42,700.21,1619.74,5443.82,732.79
24/04/2030 17:00,5382.68,920.85,1418.71,1112.13,6474.38,527.38,993.63,1797.65,6009.21,1459.47
24/04/2030 18:00,5442.32,961.74,1463.05,1116,6510.72,550.43,1037.74,1908.48,6330.83,1989.4
24/04/2030 19:00,5390.1,949.23,1448.69,1116.41,6395.73,523.5,1008.35,1888.46,6299.99,2021.25
24/04/2030 20:00,5298.83,939.74,1433.16,1113.42,6187.85,500.11,973.75,1839.96,6076.89,1984.13
24/04/2030 21:00,4988.09,937.41,1372.93,1103.8,5945.33,495.68,941.08,1769.12,5773.43,1924.9
24/04/2030 22:00,4720.51,927.91,1295.55,1094.13,5608.36,485.02,904.83,1669.4,5319.75,1801.42
24/04/2030 23:00,4319.78,913.19,1228.17,1108.83,5424.21,473.75,841.98,1585.23,5322.96,1803.11
