Datetime,NNSW SOLAR,TAS SOLAR,SQ WIND,GG SOLAR,VIC SOLAR,CNQ WIND,SNSW SOLAR,VIC WIND,SNW WIND,TAS WIND,CNSW SOLAR,NNSW WIND,SNSW WIND,SNW SOLAR,SA SOLAR,SQ SOLAR,SA WIND,CNQ SOLAR,GG WIND,CNSW WIND
1/01/1930 0:00,0,0,0.678,0,0,0.159,0,0.438,0.792,0.094,0,0.927,0.907,0,0,0,0.578,0,0.022,0.926
1/01/1930 1:00,0,0,0.659,0,0,0.087,0,0.389,0.766,0.085,0,0.932,0.82,0,0,0,0.548,0,0.018,0.932
1/01/1930 2:00,0,0,0.599,0,0,0.033,0,0.495,0.735,0.065,0,0.93,0.663,0,0,0,0.704,0,0.005,0.889
1/01/1930 3:00,0,0,0.578,0,0,0.005,0,0.522,0.716,0.041,0,0.916,0.609,0,0,0,0.586,0,0.012,0.927
1/01/1930 4:00,0,0,0.592,0,0,0.003,0,0.567,0.673,0.027,0,0.917,0.481,0,0,0,0.578,0,0.074,0.922
1/01/1930 5:00,0.036,0.076,0.539,0,0.037,0.002,0.019,0.76,0.681,0.017,0.019,0.91,0.488,0.011,0.002,0.039,0.644,0,0.199,0.917
1/01/1930 6:00,0.287,0.143,0.477,0.195,0.337,0,0.134,0.813,0.565,0.034,0.103,0.917,0.439,0.033,0.256,0.342,0.66,0.016,0.238,0.896
1/01/1930 7:00,0.636,0.278,0.428,0.239,0.769,0.007,0.435,0.831,0.605,0.04,0.155,0.894,0.398,0.151,0.719,0.51,0.505,0.034,0.195,0.87
1/01/1930 8:00,0.779,0.465,0.375,0.481,0.819,0.006,0.516,0.863,0.581,0.048,0.14,0.87,0.348,0.437,0.868,0.473,0.373,0.144,0.149,0.77
1/01/1930 9:00,0.844,0.52,0.334,0.604,0.899,0.003,0.604,0.868,0.533,0.179,0.169,0.783,0.274,0.903,1,0.46,0.288,0.26,0.113,0.718
1/01/1930 10:00,0.86,0.719,0.061,0.599,0.921,0.002,0.825,0.25,0.127,0.063,0.178,0.195,0.096,0.954,0.985,0.548,0.037,0.372,0.008,0.309
1/01/1930 11:00,0.781,0.83,0.109,0.787,0.759,0.007,0.832,0.557,0.154,0.152,0.189,0.409,0.172,0.725,1,0.641,0.075,0.558,0.019,0.459
1/01/1930 12:00,0.777,0.796,0.171,0.552,0.677,0.007,0.711,0.583,0.223,0.154,0.247,0.416,0.326,0.34,0.995,0.594,0.107,0.567,0.02,0.468
1/01/1930 13:00,0.541,0.857,0.229,0.464,0.828,0.031,0.698,0.438,0.241,0.131,0.31,0.361,0.294,0.586,0.876,0.735,0.128,0.503,0.022,0.649
1/01/1930 14:00,0.464,0.814,0.282,0.803,0.767,0.074,0.633,0.257,0.266,0.165,0.376,0.469,0.279,0.935,0.829,0.785,0.182,0.565,0.022,0.793
1/01/1930 15:00,0.454,0.558,0.25,0.61,0.831,0.112,0.36,0.221,0.351,0.193,0.442,0.759,0.25,0.941,0.81,0.568,0.211,0.632,0.09,0.846
1/01/1930 16:00,0.489,0.227,0.337,0.315,0.352,0.16,0.209,0.149,0.565,0.28,0.368,0.841,0.237,0.414,0.646,0.553,0.19,0.594,0.114,0.846
1/01/1930 17:00,0.12,0.067,0.395,0.054,0.048,0.156,0.23,0.242,0.733,0.416,0.194,0.897,0.208,0.72,0.404,0.303,0.157,0.186,0.159,0.848
1/01/1930 18:00,0.05,0.06,0.52,0.009,0.044,0.144,0.107,0.485,0.758,0.614,0.077,0.921,0.253,0.258,0.232,0.042,0.168,0.005,0.242,0.887
1/01/1930 19:00,0,0.02,0.686,0,0.007,0.262,0.005,0.752,0.826,0.728,0,0.909,0.384,0,0.022,0,0.178,0,0.289,0.91
1/01/1930 20:00,0,0,0.707,0,0,0.332,0,0.814,0.811,0.682,0,0.922,0.573,0,0,0,0.2,0,0.321,0.937
1/01/1930 21:00,0,0,0.666,0,0,0.291,0,0.861,0.813,0.439,0,0.916,0.59,0,0,0,0.794,0,0.305,0.927
1/01/1930 22:00,0,0,0.675,0,0,0.226,0,0.846,0.799,0.242,0,0.931,0.541,0,0,0,0.751,0,0.299,0.926
1/01/1930 23:00,0,0,0.691,0,0,0.076,0,0.829,0.774,0.201,0,0.908,0.52,0,0,0,0.747,0,0.254,0.907
2/01/1930 0:00,0,0,0.594,0,0,0.858,0,0.566,0.599,0.001,0,0.302,0.845,0,0,0,0.903,0,0.11,0.329
2/01/1930 1:00,0,0,0.393,0,0,0.778,0,0.614,0.595,0.011,0,0.285,0.822,0,0,0,0.881,0,0.124,0.228
2/01/1930 2:00,0,0,0.344,0,0,0.646,0,0.608,0.578,0.046,0,0.159,0.839,0,0,0,0.852,0,0.13,0.169
2/01/1930 3:00,0,0,0.246,0,0,0.644,0,0.56,0.641,0.04,0,0.041,0.853,0,0,0,0.877,0,0.212,0.082
2/01/1930 4:00,0,0,0.118,0,0,0.738,0,0.49,0.721,0.103,0,0.02,0.812,0,0,0,0.89,0,0.235,0.043
2/01/1930 5:00,0.03,0.067,0.072,0,0.018,0.773,0.038,0.502,0.709,0.17,0.029,0.039,0.784,0.04,0.001,0.041,0.922,0,0.287,0.016
2/01/1930 6:00,0.159,0.289,0.039,0.193,0.213,0.651,0.383,0.475,0.667,0.192,0.143,0.027,0.655,0.38,0.143,0.383,0.91,0.015,0.284,0.013
2/01/1930 7:00,0.152,0.588,0.017,0.651,0.476,0.528,0.827,0.475,0.554,0.267,0.362,0.007,0.589,0.737,0.365,0.837,0.859,0.028,0.305,0.033
2/01/1930 8:00,0.133,0.746,0.031,0.86,0.601,0.487,0.967,0.373,0.506,0.301,0.659,0.016,0.439,0.698,0.452,0.942,0.798,0.067,0.305,0.063
2/01/1930 9:00,0.152,0.728,0.053,0.436,0.753,0.505,1,0.287,0.378,0.39,0.797,0.062,0.296,0.531,0.52,0.977,0.668,0.166,0.304,0.117
2/01/1930 10:00,0.192,0.685,0.073,0.258,0.696,0.64,1,0.391,0.295,0.403,0.774,0.031,0.282,0.718,0.592,0.911,0.56,0.23,0.325,0.148
2/01/1930 11:00,0.153,0.642,0.06,0.634,0.694,0.557,1,0.355,0.26,0.39,0.675,0.077,0.242,0.344,0.916,0.688,0.421,0.339,0.306,0.072
2/01/1930 12:00,0.17,0.686,0.048,0.607,0.728,0.613,0.992,0.344,0.154,0.408,0.605,0.118,0.182,0.468,1,0.651,0.317,0.364,0.36,0.045
2/01/1930 13:00,0.152,0.566,0.051,0.74,0.805,0.602,0.969,0.356,0.129,0.386,0.625,0.16,0.139,0.322,1,0.555,0.243,0.395,0.36,0.029
2/01/1930 14:00,0.081,0.558,0.053,0.586,0.815,0.59,0.944,0.469,0.138,0.352,0.657,0.108,0.149,0.253,1,0.355,0.219,0.512,0.29,0.021
2/01/1930 15:00,0.092,0.471,0.048,0.708,0.695,0.465,0.772,0.543,0.197,0.332,0.577,0.092,0.155,0.562,1,0.145,0.229,0.328,0.192,0.012
2/01/1930 16:00,0.031,0.249,0.103,0.724,0.649,0.377,0.635,0.409,0.402,0.38,0.488,0.064,0.215,0.356,1,0.054,0.323,0.178,0.15,0.012
2/01/1930 17:00,0.024,0.5,0.192,0.616,0.623,0.308,0.625,0.506,0.504,0.396,0.287,0.085,0.198,0.206,1,0.017,0.46,0.105,0.136,0.016
2/01/1930 18:00,0.008,0.271,0.377,0.129,0.374,0.325,0.322,0.608,0.619,0.312,0.086,0.644,0.201,0.063,0.625,0.003,0.569,0.02,0.238,0.108
2/01/1930 19:00,0,0.037,0.453,0,0.05,0.29,0.019,0.617,0.526,0.332,0,0.846,0.289,0.001,0.053,0,0.672,0,0.378,0.693
2/01/1930 20:00,0,0,0.396,0,0,0.326,0,0.649,0.312,0.325,0,0.858,0.504,0,0,0,0.762,0,0.485,0.786
2/01/1930 21:00,0,0,0.254,0,0,0.416,0,0.613,0.243,0.289,0,0.857,0.823,0,0,0,0.811,0,0.48,0.836
2/01/1930 22:00,0,0,0.144,0,0,0.454,0,0.556,0.34,0.144,0,0.859,0.853,0,0,0,0.9,0,0.536,0.849
2/01/1930 23:00,0,0,0.165,0,0,0.375,0,0.494,0.34,0.073,0,0.855,0.84,0,0,0,0.855,0,0.518,0.856
3/01/1930 0:00,0,0,0.096,0,0,0.277,0,0.436,0.343,0.032,0,0.872,0.804,0,0,0,0.863,0,0.466,0.836
3/01/1930 1:00,0,0,0.147,0,0,0.206,0,0.424,0.293,0.032,0,0.88,0.801,0,0,0,0.824,0,0.451,0.909
3/01/1930 2:00,0,0,0.269,0,0,0.135,0,0.47,0.246,0.039,0,0.881,0.737,0,0,0,0.813,0,0.426,0.921
3/01/1930 3:00,0,0,0.494,0,0,0.129,0,0.47,0.177,0.034,0,0.847,0.651,0,0,0,0.841,0,0.432,0.863
3/01/1930 4:00,0,0,0.703,0,0,0.129,0,0.442,0.202,0.033,0,0.883,0.604,0,0,0,0.886,0,0.408,0.858
3/01/1930 5:00,0.02,0.17,0.698,0,0.02,0.137,0.037,0.346,0.271,0.027,0.035,0.894,0.514,0.046,0,0.006,0.887,0,0.443,0.864
3/01/1930 6:00,0.237,0.453,0.617,0.143,0.279,0.129,0.408,0.169,0.286,0.025,0.29,0.857,0.331,0.471,0.261,0.045,0.844,0.043,0.504,0.804
3/01/1930 7:00,0.589,0.958,0.654,0.186,0.562,0.102,0.976,0.101,0.121,0.029,0.674,0.805,0.156,0.996,0.756,0.103,0.633,0.119,0.505,0.746
3/01/1930 8:00,0.62,1,0.645,0.427,0.812,0.137,1,0.069,0.024,0.023,0.88,0.808,0.112,1,1,0.123,0.535,0.262,0.457,0.658
3/01/1930 9:00,0.77,1,0.553,0.553,0.947,0.154,1,0.065,0.004,0.058,0.905,0.771,0.027,1,1,0.162,0.404,0.469,0.367,0.502
3/01/1930 10:00,0.727,1,0.524,0.46,1,0.174,1,0.062,0.003,0.067,0.83,0.76,0.028,1,1,0.214,0.286,0.644,0.228,0.4
3/01/1930 11:00,0.498,1,0.39,0.357,1,0.156,1,0.16,0.002,0.082,0.748,0.738,0.044,1,1,0.187,0.259,0.715,0.138,0.382
3/01/1930 12:00,0.476,1,0.376,0.259,1,0.182,0.996,0.182,0.008,0.107,0.673,0.716,0.111,1,1,0.21,0.278,0.805,0.147,0.422
3/01/1930 13:00,0.607,1,0.554,0.588,0.976,0.159,0.993,0.238,0.01,0.146,0.527,0.731,0.147,0.95,1,0.33,0.261,0.857,0.119,0.468
3/01/1930 14:00,0.731,1,0.634,0.301,0.984,0.184,0.975,0.356,0.002,0.136,0.62,0.684,0.116,0.737,1,0.169,0.197,0.419,0.139,0.487
3/01/1930 15:00,0.608,1,0.724,0.403,0.997,0.239,0.976,0.383,0.128,0.181,0.838,0.74,0.155,0.824,1,0.139,0.17,0.374,0.137,0.475
3/01/1930 16:00,0.322,0.964,0.805,0.189,0.918,0.285,0.875,0.394,0.512,0.209,0.714,0.811,0.155,0.808,1,0.14,0.15,0.273,0.108,0.569
3/01/1930 17:00,0.316,0.868,0.877,0.05,0.84,0.286,0.756,0.49,0.583,0.193,0.544,0.876,0.137,0.672,0.997,0.049,0.166,0.083,0.086,0.727
3/01/1930 18:00,0.12,0.388,0.935,0.014,0.407,0.32,0.317,0.552,0.534,0.028,0.159,0.921,0.071,0.258,0.609,0.012,0.133,0.01,0.086,0.861
3/01/1930 19:00,0,0.041,0.884,0,0.051,0.342,0.026,0.594,0.57,0.021,3.09E-05,0.914,0.052,0.003,0.053,0,0.141,0,0.058,0.931
3/01/1930 20:00,0,0,0.925,0,0,0.351,0,0.615,0.425,0.035,0,0.898,0.192,0,0,0,0.27,0,0.063,0.904
3/01/1930 21:00,0,0,0.9,0,0,0.319,0,0.685,0.307,0.044,0,0.944,0.46,0,0,0,0.313,0,0.125,0.924
3/01/1930 22:00,0,0,0.856,0,0,0.286,0,0.707,0.222,0.02,0,0.948,0.64,0,0,0,0.302,0,0.148,0.946
3/01/1930 23:00,0,0,0.927,0,0,0.179,0,0.721,0.088,0.018,0,0.952,0.75,0,0,0,0.329,0,0.129,0.922
4/01/1930 0:00,0,0,0.912,0,0,0.147,0,0.709,0.016,0.055,0,0.932,0.843,0,0,0,0.479,0,0.146,0.907
4/01/1930 1:00,0,0,0.934,0,0,0.172,0,0.668,0.012,0.103,0,0.896,0.847,0,0,0,0.583,0,0.229,0.868
4/01/1930 2:00,0,0,0.931,0,0,0.147,0,0.56,0.034,0.242,0,0.926,0.823,0,0,0,0.655,0,0.262,0.904
4/01/1930 3:00,0,0,0.921,0,0,0.093,0,0.46,0.032,0.296,0,0.914,0.711,0,0,0,0.646,0,0.256,0.898
4/01/1930 4:00,0,0,0.932,0,0,0.064,0,0.44,0.026,0.382,0,0.932,0.405,0,0,0,0.654,0,0.203,0.849
4/01/1930 5:00,0.043,0.104,0.905,0,0.032,0.039,0.032,0.424,0.013,0.42,0.044,0.939,0.29,0.046,0,0.006,0.587,0,0.176,0.917
4/01/1930 6:00,0.349,0.345,0.92,0.079,0.338,0.028,0.409,0.321,0.002,0.383,0.423,0.907,0.249,0.473,0.252,0.037,0.527,0.086,0.154,0.91
4/01/1930 7:00,0.784,0.691,0.903,0.51,0.946,0.027,0.971,0.279,0,0.261,0.874,0.915,0.276,1,0.708,0.07,0.377,0.235,0.101,0.884
4/01/1930 8:00,0.856,0.712,0.818,0.903,1,0.027,1,0.182,0,0.158,0.882,0.892,0.229,1,0.986,0.135,0.328,0.489,0.078,0.804
4/01/1930 9:00,0.917,0.775,0.783,0.939,1,0.044,1,0.119,0.003,0.101,0.818,0.809,0.113,1,1,0.168,0.316,0.642,0.062,0.658
4/01/1930 10:00,0.975,0.784,0.752,0.859,1,0.056,0.967,0.213,0.006,0.114,0.91,0.78,0.052,1,1,0.208,0.284,0.644,0.052,0.473
4/01/1930 11:00,0.864,0.799,0.711,0.881,1,0.115,0.98,0.274,0.017,0.139,0.862,0.702,0.042,1,1,0.217,0.257,0.432,0.073,0.452
4/01/1930 12:00,0.853,0.855,0.701,0.789,0.993,0.205,0.984,0.354,0.042,0.133,0.887,0.632,0.023,1,1,0.266,0.235,0.134,0.099,0.353
4/01/1930 13:00,0.835,0.959,0.652,0.792,0.984,0.202,0.99,0.373,0.044,0.196,0.903,0.706,0.02,1,1,0.218,0.19,0.042,0.103,0.309
4/01/1930 14:00,0.755,0.919,0.571,0.874,1,0.243,0.971,0.36,0.032,0.269,0.785,0.748,0.026,1,1,0.177,0.176,0.049,0.079,0.268
4/01/1930 15:00,0.708,0.89,0.575,0.318,1,0.3,0.998,0.385,0.008,0.341,0.713,0.753,0.04,1,1,0.15,0.196,0.072,0.054,0.339
4/01/1930 16:00,0.606,0.947,0.781,0.082,1,0.424,0.981,0.436,0.003,0.32,0.601,0.776,0.053,1,1,0.112,0.19,0.052,0.03,0.469
4/01/1930 17:00,0.425,0.873,0.878,0.05,0.974,0.61,0.92,0.572,0.001,0.293,0.444,0.856,0.071,0.738,0.976,0.053,0.19,0.151,0.014,0.617
4/01/1930 18:00,0.173,0.325,0.925,0.029,0.439,0.62,0.338,0.629,0.002,0.207,0.18,0.926,0.134,0.266,0.579,0.013,0.177,0.051,0.008,0.782
4/01/1930 19:00,0,0.039,0.934,0,0.042,0.469,0.026,0.648,0.011,0.143,0,0.896,0.173,0.003,0.057,0,0.214,0,0.004,0.806
4/01/1930 20:00,0,0,0.909,0,0,0.486,0,0.739,0.472,0.088,0,0.91,0.15,0,0,0,0.34,0,0.002,0.866
4/01/1930 21:00,0,0,0.915,0,0,0.289,0,0.823,0.788,0.048,0,0.897,0.099,0,0,0,0.641,0,0.003,0.92
4/01/1930 22:00,0,0,0.939,0,0,0.146,0,0.855,0.764,0.072,0,0.908,0.072,0,0,0,0.632,0,0.002,0.939
4/01/1930 23:00,0,0,0.931,0,0,0.107,0,0.854,0.692,0.061,0,0.934,0.069,0,0,0,0.396,0,0.001,0.952
5/01/1930 0:00,0,0,0.65,0,0,0.008,0,0.827,0.764,0.197,0,0.902,0.512,0,0,0,0.695,0,0.122,0.928
5/01/1930 1:00,0,0,0.55,0,0,0.006,0,0.675,0.744,0.298,0,0.83,0.493,0,0,0,0.741,0,0.135,0.928
5/01/1930 2:00,0,0,0.382,0,0,0,0,0.653,0.753,0.36,0,0.802,0.575,0,0,0,0.835,0,0.128,0.902
5/01/1930 3:00,0,0,0.385,0,0,0.016,0,0.73,0.751,0.407,0,0.707,0.57,0,0,0,0.838,0,0.101,0.891
5/01/1930 4:00,0,0,0.317,0,0,0.003,0,0.712,0.747,0.376,0,0.588,0.572,0,0,0,0.684,0,0.128,0.876
5/01/1930 5:00,0.025,0.167,0.254,0,0.013,0.009,0.011,0.806,0.741,0.456,0.032,0.521,0.496,0.062,0.001,0.042,0.344,0,0.119,0.837
5/01/1930 6:00,0.287,0.659,0.206,0.027,0.039,0.036,0.09,0.778,0.627,0.503,0.159,0.317,0.544,0.158,0.129,0.38,0.205,0.022,0.136,0.666
5/01/1930 7:00,0.765,0.928,0.123,0.1,0.086,0.02,0.154,0.826,0.516,0.548,0.346,0.265,0.521,0.228,0.401,0.688,0.244,0.065,0.166,0.442
5/01/1930 8:00,0.936,0.948,0.063,0.449,0.272,0.014,0.286,0.83,0.403,0.585,0.6,0.155,0.451,0.339,0.84,0.833,0.152,0.272,0.116,0.275
5/01/1930 9:00,0.932,0.824,0.039,0.691,0.307,0.012,0.183,0.878,0.266,0.572,0.755,0.099,0.289,0.391,0.899,0.899,0.064,0.536,0.045,0.188
5/01/1930 10:00,0.864,0.8,0.037,0.667,0.386,0.008,0.197,0.863,0.241,0.452,0.717,0.052,0.245,0.516,0.977,0.96,0.026,0.635,0.019,0.13
5/01/1930 11:00,0.635,0.775,0.029,0.858,0.625,0.002,0.1,0.811,0.146,0.309,0.526,0.039,0.218,0.87,0.967,0.885,0.021,0.778,0.011,0.106
5/01/1930 12:00,0.843,0.673,0.029,0.979,0.607,0.006,0.177,0.759,0.133,0.211,0.535,0.05,0.194,0.84,0.96,0.897,0.028,0.731,0.015,0.092
5/01/1930 13:00,0.778,0.637,0.049,0.872,0.617,0.01,0.366,0.634,0.183,0.215,0.694,0.025,0.152,0.882,1,0.807,0.132,0.766,0.024,0.043
5/01/1930 14:00,0.55,0.541,0.086,0.619,0.649,0.007,0.562,0.481,0.256,0.311,0.669,0.007,0.249,0.814,1,0.84,0.346,0.39,0.094,0.018
5/01/1930 15:00,0.24,0.145,0.113,0.214,0.765,0.01,0.447,0.284,0.237,0.485,0.497,0.004,0.069,0.754,1,0.776,0.444,0.097,0.132,0.043
5/01/1930 16:00,0.102,0.129,0.165,0.302,0.333,0.004,0.388,0.241,0.166,0.525,0.37,0.014,0.122,0.737,1,0.735,0.544,0.039,0.077,0.05
5/01/1930 17:00,0.031,0.062,0.258,0.164,0.113,0.003,0.349,0.149,0.209,0.544,0.249,0.147,0.144,0.186,0.994,0.362,0.716,0.042,0.034,0.177
5/01/1930 18:00,0.011,0.021,0.528,0.019,0.032,0.016,0.174,0,0.421,0.51,0.035,0.258,0.11,0.034,0.542,0.033,0.697,0.006,0.012,0.677
5/01/1930 19:00,0,0.003,0.677,0,0.011,0.106,0.011,0.007,0.528,0.55,0,0.316,0.081,0,0.056,0,0.694,0,0.012,0.869
5/01/1930 20:00,0,0,0.816,0,0,0.222,0,0.016,0.421,0.463,0,0.508,0.054,0,0,0,0.681,0,0.028,0.906
5/01/1930 21:00,0,0,0.851,0,0,0.155,0,0.09,0.566,0.293,0,0.62,0.113,0,0,0,0.625,0,0.013,0.916
5/01/1930 22:00,0,0,0.857,0,0,0.139,0,0.265,0.795,0.193,0,0.393,0.028,0,0,0,0.606,0,0.009,0.943
5/01/1930 23:00,0,0,0.821,0,0,0.142,0,0.32,0.888,0.178,0,0.258,0.018,0,0,0,0.612,0,4.55E-05,0.946
6/01/1930 0:00,0,0,0.821,0,0,0.162,0,0.237,0.505,0.186,0,0.214,0.008,0,0,0,0.549,0,9.10E-05,0.927
6/01/1930 1:00,0,0,0.724,0,0,0.143,0,0.258,0.374,0.178,0,0.286,0.004,0,0,0,0.486,0,0,0.933
6/01/1930 2:00,0,0,0.644,0,0,0.094,0,0.35,0.214,0.194,0,0.328,0.04,0,0,0,0.42,0,0.116,0.923
6/01/1930 3:00,0,0,0.664,0,0,0.049,0,0.294,0.247,0.276,0,0.266,0.101,0,0,0,0.386,0,0.314,0.95
6/01/1930 4:00,0,0,0.614,0,0,0.018,0,0.181,0.403,0.373,0,0.397,0.21,0,0,0,0.33,0,0.237,0.951
6/01/1930 5:00,0.009,0.033,0.339,0,0.021,0.05,0.041,0.104,0.631,0.456,0.034,0.624,0.209,0.007,0.001,0.048,0.201,0,0.163,0.925
6/01/1930 6:00,0.043,0.102,0.145,0.068,0.093,0.05,0.273,0.069,0.732,0.4,0.285,0.665,0.192,0.048,0.07,0.359,0.143,0.027,0.117,0.87
6/01/1930 7:00,0.201,0.247,0.049,0.135,0.132,0.072,0.758,0.075,0.685,0.3,0.564,0.528,0.139,0.347,0.355,0.577,0.136,0.086,0.159,0.767
6/01/1930 8:00,0.51,0.343,0.002,0.205,0.4,0.041,0.829,0.135,0.539,0.244,0.312,0.343,0.1,0.102,0.687,0.866,0.057,0.164,0.175,0.656
6/01/1930 9:00,0.66,0.325,0.002,0.489,0.562,0.013,0.865,0.155,0.326,0.343,0.406,0.286,0.089,0.175,0.885,0.96,0.018,0.416,0.16,0.478
6/01/1930 10:00,0.745,0.428,0.006,0.804,0.766,0.002,0.891,0.202,0.132,0.435,0.589,0.238,0.059,0.511,0.781,0.985,0.002,0.944,0.157,0.385
6/01/1930 11:00,0.59,0.382,0.005,0.323,0.888,0.015,0.953,0.191,0.021,0.405,0.639,0.131,0.06,0.803,0.894,0.855,0.004,0.977,0.143,0.52
6/01/1930 12:00,0.578,0.513,0.004,0.449,0.907,0.05,0.932,0.221,0.008,0.395,0.663,0.28,0.052,0.85,0.9,0.688,0.003,0.923,0.085,0.395
6/01/1930 13:00,0.603,0.527,0.015,0.478,0.895,0.036,0.845,0.465,0.004,0.454,0.756,0.268,0.026,0.646,0.906,0.616,0.003,0.898,0.103,0.267
6/01/1930 14:00,0.766,0.349,0.02,0.243,0.821,0.025,0.823,0.582,0.003,0.698,0.723,0.228,0.022,0.62,0.904,0.565,0.006,0.759,0.172,0.154
6/01/1930 15:00,0.774,0.211,0.021,0.21,0.765,0.012,0.702,0.581,0.005,0.789,0.742,0.153,0.022,0.342,0.709,0.627,0.03,0.654,0.262,0.132
6/01/1930 16:00,0.881,0.077,0.072,0.118,0.587,0.084,0.641,0.514,0.004,0.834,0.605,0.2,0.033,0.283,0.295,0.48,0.044,0.446,0.305,0.116
6/01/1930 17:00,0.525,0.034,0.33,0.048,0.876,0.291,0.329,0.485,0.008,0.759,0.397,0.202,0.024,0.252,0.328,0.259,0.038,0.101,0.424,0.102
6/01/1930 18:00,0.141,0.018,0.568,0.014,0.302,0.376,0.12,0.52,0.006,0.741,0.161,0.121,0.037,0.065,0.082,0.02,0.357,0.008,0.675,0.08
6/01/1930 19:00,0,0.007,0.758,0,0.026,0.36,0.005,0.573,0.004,0.698,0,0.114,0.043,0.001,0.019,0,0.58,0,0.767,0.053
6/01/1930 20:00,0,0,0.765,0,0,0.337,0,0.661,0.045,0.648,0,0.131,0.043,0,0,0,0.84,0,0.76,0.025
6/01/1930 21:00,0,0,0.791,0,0,0.387,0,0.62,0.448,0.761,0,0.132,0.103,0,0,0,0.838,0,0.787,0.003
6/01/1930 22:00,0,0,0.793,0,0,0.363,0,0.554,0.554,0.801,0,0.086,0.56,0,0,0,0.678,0,0.794,0.003
6/01/1930 23:00,0,0,0.754,0,0,0.31,0,0.431,0.324,0.711,0,0.056,0.755,0,0,0,0.858,0,0.809,0.002
7/01/1930 0:00,0,0,0.473,0,0,0.382,0,0.438,0.164,0.512,0,0.132,0.566,0,0,0,0.875,0,0.823,0.007
7/01/1930 1:00,0,0,0.227,0,0,0.356,0,0.496,0.032,0.531,0,0.116,0.516,0,0,0,0.863,0,0.756,0.007
7/01/1930 2:00,0,0,0.166,0,0,0.202,0,0.472,0.025,0.474,0,0.115,0.478,0,0,0,0.539,0,0.883,0.015
7/01/1930 3:00,0,0,0.157,0,0,0.162,0,0.412,0.033,0.375,0,0.176,0.479,0,0,0,0.451,0,0.929,0.101
7/01/1930 4:00,0,0,0.154,0,0,0.222,0,0.411,0.05,0.325,0,0.124,0.367,0,0,0,0.791,0,0.928,0.152
7/01/1930 5:00,0.009,0.006,0.121,0,0.015,0.237,0.005,0.446,0.066,0.268,0.01,0.132,0.286,0.011,0,0.008,0.861,0,0.909,0.376
7/01/1930 6:00,0.037,0.042,0.094,0.013,0.182,0.289,0.068,0.356,0.047,0.183,0.051,0.204,0.445,0.09,0.155,0.045,0.8,0.028,0.899,0.753
7/01/1930 7:00,0.101,0.108,0.041,0.036,0.247,0.266,0.07,0.295,0.032,0.135,0.112,0.252,0.482,0.108,0.46,0.131,0.657,0.07,0.927,0.69
7/01/1930 8:00,0.205,0.261,0.018,0.082,0.275,0.242,0.28,0.309,0.034,0.088,0.469,0.307,0.45,0.022,0.891,0.274,0.629,0.132,0.893,0.466
7/01/1930 9:00,0.337,0.395,0.002,0.165,0.294,0.127,0.467,0.237,0.009,0.063,0.559,0.173,0.464,0.024,1,0.278,0.644,0.441,0.93,0.333
7/01/1930 10:00,0.416,0.455,0.001,0.122,0.399,0.071,0.615,0.423,0.004,0.109,0.432,0.19,0.55,0.033,1,0.319,0.502,0.417,0.93,0.187
7/01/1930 11:00,0.509,0.591,0.003,0.038,0.339,0.262,0.827,0.512,0.001,0.262,0.586,0.171,0.401,0.051,0.941,0.262,0.416,0.138,0.919,0.065
7/01/1930 12:00,0.633,0.484,0.003,0.027,0.473,0.39,0.985,0.477,0.011,0.138,0.273,0.134,0.217,0.31,0.897,0.202,0.437,0.098,0.903,0.018
7/01/1930 13:00,0.877,0.398,0.003,0.029,0.44,0.493,0.961,0.69,0.023,0.126,0.173,0.07,0.115,0.639,0.802,0.332,0.406,0.437,0.874,0.001
7/01/1930 14:00,0.895,0.291,0.028,0.033,0.422,0.487,0.945,0.813,0.014,0.213,0.198,0.02,0.304,0.801,0.741,0.244,0.414,0.346,0.922,0.024
7/01/1930 15:00,0.964,0.233,0.135,0.055,0.569,0.651,0.796,0.779,0.047,0.28,0.157,0.01,0.431,1,0.762,0.19,0.423,0.264,0.908,0.092
7/01/1930 16:00,0.839,0.214,0.263,0.009,0.53,0.859,0.723,0.844,0.111,0.284,0.101,0.018,0.301,0.566,0.645,0.254,0.363,0.177,0.924,0.281
7/01/1930 17:00,0.613,0.088,0.453,0.005,0.278,0.739,0.718,0.827,0.089,0.248,0.068,0.043,0.02,0.179,0.855,0.198,0.288,0.048,0.799,0.414
7/01/1930 18:00,0.054,0.1,0.574,0.008,0.08,0.555,0.252,0.873,0.016,0.257,0.037,0.163,0.092,0.148,0.378,0.018,0.274,0.009,0.622,0.598
7/01/1930 19:00,0,0.034,0.753,0,0.01,0.778,0.016,0.91,0.011,0.297,4.76E-05,0.139,0.342,0.002,0.06,0,0.445,0,0.403,0.849
7/01/1930 20:00,0,0,0.86,0,0,0.843,0,0.847,0.079,0.214,0,0.28,0.362,0,0,0,0.526,0,0.656,0.927
7/01/1930 21:00,0,0,0.816,0,0,0.915,0,0.883,0.026,0.159,0,0.613,0.471,0,0,0,0.551,0,0.891,0.938
7/01/1930 22:00,0,0,0.743,0,0,0.706,0,0.862,0.041,0.071,0,0.717,0.611,0,0,0,0.521,0,0.888,0.928
7/01/1930 23:00,0,0,0.503,0,0,0.335,0,0.856,0.188,0.055,0,0.594,0.695,0,0,0,0.627,0,0.912,0.896
